js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,count 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,review-tags_item,icon_svg href 14
https://www.yelp.com/user_details?userid=AidlKNsFcsTucVCWBebXmA,https://s3-media4.fl.yelpcdn.com/photo/FMNT0DnuEYxysRP7-DY7kg/60s.jpg,Jay I.,"New York, NY",friends,250,reviews,680,photos,[object Object],188,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/WIl5MT5K0uWaFgQmM-iVJQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WIl5MT5K0uWaFgQmM-iVJQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=AidlKNsFcsTucVCWBebXmA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=AidlKNsFcsTucVCWBebXmA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=AidlKNsFcsTucVCWBebXmA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Jay I.,https://www.yelp.com/following_user/remove?dst_user_id=AidlKNsFcsTucVCWBebXmA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Jay I.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/18/2013,"4.5 StarsIt's a pretty hip place in hip town.Carries adequate quality of coffee and good chai latte.Their macaron's huge (literally), but tastes good too.Ambience is great for casual reading and studying.They also have nintendo on the back which is available to everyone.Overall, a great place to either sit down, relax or study.Oh btw free wifi.",2 people voted for this review,Useful,1,Funny,1,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=WIl5MT5K0uWaFgQmM-iVJQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=t2hy3W2m2hLuLQm-3trjxA,https://s3-media2.fl.yelpcdn.com/photo/E8oKo8MY4O62pk5sGjHK1A/60s.jpg,Noel R.,"Chicago, IL",friends,69,reviews,14,photos,[object Object],21,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/bwHgE5Ah01gnMtNbCTcQNQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=bwHgE5Ah01gnMtNbCTcQNQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=t2hy3W2m2hLuLQm-3trjxA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=t2hy3W2m2hLuLQm-3trjxA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=t2hy3W2m2hLuLQm-3trjxA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Noel R.,https://www.yelp.com/following_user/remove?dst_user_id=t2hy3W2m2hLuLQm-3trjxA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Noel R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/9/2014,"Solid space as far as decor goes, nice throwback to the 80's. Delorean/Delorean replica hangs over the back wall. Old school tube TV in the back area where you can play Super Nintendo video games.I've never had any troubles and every employee has always been super friendly and engaging. If you're having trouble deciding/figuring out your way, just ask for a recommendation. The honey bear latte is my favorite and a good go to unless you want just black coffee. They brew half wit but I don't drink much coffee just straight black so I couldn't touch on that. Go in and see for yourself?Looking for the WiFi password? Hunt down the floppy disks which are usually near the drink hand off point at the espresso bar, the wifi password printed on them.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=bwHgE5Ah01gnMtNbCTcQNQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=vVgw_cVpnelXQPiGZ34ovA,https://s3-media2.fl.yelpcdn.com/photo/5a3H-gVyltdBOBMRYgw1Kg/60s.jpg,Elizabeth G.,"Chicago, IL",friends,223,reviews,14,photo,[object Object],1,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/xzdoaqiss-lVuNV0LwtQ9g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xzdoaqiss-lVuNV0LwtQ9g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=vVgw_cVpnelXQPiGZ34ovA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=vVgw_cVpnelXQPiGZ34ovA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=vVgw_cVpnelXQPiGZ34ovA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Elizabeth G.,https://www.yelp.com/following_user/remove?dst_user_id=vVgw_cVpnelXQPiGZ34ovA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Elizabeth G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/2/2015,I don't live in the neighborhood but I find myself making the trip for a honey bear latte (the koopa troopa is also a great choice). I love the couches and the laid back atmosphere. One of my favorite coffee shops in Chicago.,2 people voted for this review,Useful,2,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=xzdoaqiss-lVuNV0LwtQ9g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=ccCzuNSF7tybbA6rKiT9eA,https://s3-media3.fl.yelpcdn.com/photo/JepsvDopIZVAjrx4GIjpcg/60s.jpg,Marla J.,"Calimesa, CA",friends,149,reviews,13,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/TUr32qJq6XauRvWTrKd8rQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TUr32qJq6XauRvWTrKd8rQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=ccCzuNSF7tybbA6rKiT9eA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ccCzuNSF7tybbA6rKiT9eA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=ccCzuNSF7tybbA6rKiT9eA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Marla J.,https://www.yelp.com/following_user/remove?dst_user_id=ccCzuNSF7tybbA6rKiT9eA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Marla J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/5/2016,"love it, very busy always, there is outdoor seating on the street. the coffee is good. the whole nighbourhood is real artsy and fun. invites to a stroll.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=TUr32qJq6XauRvWTrKd8rQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=4K3pvv3GUEmkO8j7H4F_oQ,https://s3-media4.fl.yelpcdn.com/photo/k-4HneMbRtxrff83v0ZMQg/60s.jpg,Mikaela Z.,"Saint Paul, MN",friends,113,reviews,34,photo,[object Object],1,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/7m0vV__liH4DODcg0YqSTA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=7m0vV__liH4DODcg0YqSTA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=4K3pvv3GUEmkO8j7H4F_oQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4K3pvv3GUEmkO8j7H4F_oQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=4K3pvv3GUEmkO8j7H4F_oQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Mikaela Z.,https://www.yelp.com/following_user/remove?dst_user_id=4K3pvv3GUEmkO8j7H4F_oQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Mikaela Z.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/27/2016,"This is the best coffee shop in Chicago, and I've been to a lot of coffee shops in Chicago. They are one of the only shops in the city that is open late(ish) and I lived in wicker park for a year so I went pretty regularly. They have the best hot chocolate in the city and they use rishi chai concentrate so it's also very good. They also have cereal, how cool is that?? They are unsurprisingly busy on the weekends but it's never too hard to find a seat on week nights. It's been my go to for homework and just hanging out, I love it!",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=7m0vV__liH4DODcg0YqSTA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=tCcO0c79SsEPNXtAqpwP8Q,https://s3-media3.fl.yelpcdn.com/photo/mBsR0MFcrPm2HsLRDZPzLQ/60s.jpg,Anuj J.,"Naperville, IL",friends,0,reviews,8,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/jw9Z14uRy0NcScYy89ByTw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=jw9Z14uRy0NcScYy89ByTw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=tCcO0c79SsEPNXtAqpwP8Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=tCcO0c79SsEPNXtAqpwP8Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=tCcO0c79SsEPNXtAqpwP8Q&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Anuj J.,https://www.yelp.com/following_user/remove?dst_user_id=tCcO0c79SsEPNXtAqpwP8Q&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Anuj J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/25/2016,"Love the 80s theme of the place, and the fact that they serve Halfwit, which I haven't been able to come across too often in the city. Its got great coffee, and is a great place to recharge when you need to.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=jw9Z14uRy0NcScYy89ByTw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=-th65pgyI3Oew09sUGTFOg,https://s3-media2.fl.yelpcdn.com/photo/HgedR1Fii6h6pU5SeAmiYw/60s.jpg,Brandon W.,"Des Plaines, IL",friends,6,reviews,35,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/9qpdvFdlIgqpC6E_xS7H2Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9qpdvFdlIgqpC6E_xS7H2Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=-th65pgyI3Oew09sUGTFOg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=-th65pgyI3Oew09sUGTFOg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=-th65pgyI3Oew09sUGTFOg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Brandon W.,https://www.yelp.com/following_user/remove?dst_user_id=-th65pgyI3Oew09sUGTFOg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Brandon W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/29/2015,Cool place with an intentional and kitschy 80's/90's pop culture theme. Good coffee and specialty drinks. They have essentially every brewing method for whatever mid you're in.  You won't be disappointed. Never actually been able to sit here since it's always jammed with the MacBook pro crowd... A delorean replica on display for the win.,1 person voted for this review,Useful,1,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=9qpdvFdlIgqpC6E_xS7H2Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=nkVHcZ6BAC1UyBDlmA8x1g,https://s3-media3.fl.yelpcdn.com/photo/cN1WXzzT5D1DrEq7Ohtutw/60s.jpg,Sonny P.,"Chicago, IL",friends,98,reviews,115,photos,[object Object],15,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/7W9DTAiWv7tb0AZAyV1yag,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=7W9DTAiWv7tb0AZAyV1yag&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=nkVHcZ6BAC1UyBDlmA8x1g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=nkVHcZ6BAC1UyBDlmA8x1g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=nkVHcZ6BAC1UyBDlmA8x1g&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Sonny P.,https://www.yelp.com/following_user/remove?dst_user_id=nkVHcZ6BAC1UyBDlmA8x1g&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Sonny P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/14/2016,Been here twice and have got the Vanilla Bean latte each time and just love it. Can't wait to go back again!,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=7W9DTAiWv7tb0AZAyV1yag&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=0wYuREI8lQncPuDw5ztWIA,https://s3-media3.fl.yelpcdn.com/photo/3DonmpNjj8PB8AnoLGbNRA/60s.jpg,Ciara G.,"Perkasie, PA",friends,190,reviews,1229,photos,[object Object],7588,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/Cr4kjP8-fY4rHVBX-gKn-w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Cr4kjP8-fY4rHVBX-gKn-w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=0wYuREI8lQncPuDw5ztWIA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=0wYuREI8lQncPuDw5ztWIA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=0wYuREI8lQncPuDw5ztWIA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Ciara G.,https://www.yelp.com/following_user/remove?dst_user_id=0wYuREI8lQncPuDw5ztWIA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Ciara G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/23/2012,"The guy to gal ratio was definitely in favor of the girl. It was chilly out so I forgone my ushe iced Americano for a vanilla bean latte art bevie.No artificial vanilla flavored syrup here. Vanilla bean infused whatever. It had the right amount of vanilla but i loved that I could still taste the coffee flavor. WiFi. Seating and outlets galore. My suggestion, post up on the couch in the corner and chill with ET while charging up your phone so you can phone home. If your friends are along, you can play a game of Mario Bros on Nintendo. Truth.",2 people voted for this review,Useful,2,Funny,1,Cool,2,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=Cr4kjP8-fY4rHVBX-gKn-w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=U7WM01MW0ZEYt0TluwbRaw,https://s3-media4.fl.yelpcdn.com/photo/FCTwG83lhWrDR537D37qDw/60s.jpg,Apple X.,"Miami, FL",friends,560,reviews,42,photos,[object Object],11,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/0zKUBLIniN6t3JoZ_Sbwgw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=0zKUBLIniN6t3JoZ_Sbwgw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=U7WM01MW0ZEYt0TluwbRaw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=U7WM01MW0ZEYt0TluwbRaw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=U7WM01MW0ZEYt0TluwbRaw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Apple X.,https://www.yelp.com/following_user/remove?dst_user_id=U7WM01MW0ZEYt0TluwbRaw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Apple X.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/28/2016,"This place is adorable and has a great vibe. The coffee isn't the best and the pastries were kind of stale, but honestly, it just seems like you should expect that when you're entering a time portal to the early 90s. I mean that in a good way.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=0zKUBLIniN6t3JoZ_Sbwgw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,,
https://www.yelp.com/user_details?userid=9cvf2L90hvmzeO2ZzmuXcQ,https://s3-media3.fl.yelpcdn.com/photo/xHjpVeucZjz4_x8n81WhFg/60s.jpg,Melanie I.,"Grand Junction, CO",friends,216,reviews,66,photos,[object Object],140,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/wDBe-rxlVjHeF9aOM-AvDw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=wDBe-rxlVjHeF9aOM-AvDw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360&user_id=9cvf2L90hvmzeO2ZzmuXcQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9cvf2L90hvmzeO2ZzmuXcQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Send message,https://www.yelp.com/following_user/add?dst_user_id=9cvf2L90hvmzeO2ZzmuXcQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Follow Melanie I.,https://www.yelp.com/following_user/remove?dst_user_id=9cvf2L90hvmzeO2ZzmuXcQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=360,Stop following Melanie I.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/11/2012,"From the second you walk in, this place SCREAMS fun. From the proudly displayed Delorian, to the eclectic (and surprisingly large) collection of Gizmo stuffed animals (seriously, where did they get all the Gremlins?), it seems a quirky place to enjoy a cup of coffee. One look at the menu (a drink that boasts fruity pebbles syrup!) and a glance at the pastry case (a donut topped with cereal!) seems to seal the deal. Sadly, that's where the fun ends. After reading the description for the 'Bedrock' (espresso, cereal milk, with Fruity Pebbles syrup over ice), I knew I had to have it. I ordered it with a smile (because how can one NOT smile when ordering a drink called 'Bedrock'), which was not only NOT reciprocated by the guy behind the counter, but which I'm pretty sure was shot down by the daggers his eyes were throwing my way. I mean, not that I'm expecting to become best friends with the guy taking my coffee order, but at the very least, I feel like he should somewhat embody the happy atmosphere. And just in case the guy was having a bad day, I visited a second time - same results. On a good note -- they serve French Macarons, which were quite tasty! The 'sprinkle' variety was a fun departure from the more traditional flavors, and the pistachio (though oddly bright green) was delicious.All in all, I do enjoy their coffee and treats - but try to make it a grab-and-go type of operation.",7 people voted for this review,Useful,5,Funny,5,Cool,3,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=wDBe-rxlVjHeF9aOM-AvDw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D360,Report review,4 check-ins,[object Object]
