js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,photo-box-img src 2,biz-shim href,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,is-elite,is-elite href,js-review-feedback-voter-list,js-review-feedback-voter-list href,count
https://www.yelp.com/user_details?userid=facaErUZ9i2lk0yYcRA3yw,https://s3-media3.fl.yelpcdn.com/photo/5TOYOQ3kkNeNKf-B3WdAJQ/60s.jpg,Brenda L.,"Los Angeles, CA",friends,43,reviews,37,photos,[object Object],21,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/TD3yq5S6ST2zctF2TLAz5g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TD3yq5S6ST2zctF2TLAz5g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=facaErUZ9i2lk0yYcRA3yw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=facaErUZ9i2lk0yYcRA3yw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=facaErUZ9i2lk0yYcRA3yw&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Brenda L.,https://www.yelp.com/following_user/remove?dst_user_id=facaErUZ9i2lk0yYcRA3yw&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Brenda L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/28/2018,,,"This by far is my favorite place to have breakfast while in Chicago! Their breakfast is amazing, I'll be dreaming about it from California. Their muffins are so good, I don't even have words to describe how amazing they taste.",https://s3-media3.fl.yelpcdn.com/bphoto/kCnPOOdsaPiy4MfecYdbKg/168s.jpg,https://www.yelp.com/biz_photos/medici-on-57th-chicago?reviewid=TD3yq5S6ST2zctF2TLAz5g&select=kCnPOOdsaPiy4MfecYdbKg,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=TD3yq5S6ST2zctF2TLAz5g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=80RiaWwxfP9eu5shqvxaHg,https://s3-media2.fl.yelpcdn.com/photo/ByUSnkXZmG1Pw1fcbVtiZQ/60s.jpg,Kenny Y.,"Chicago, IL",friends,295,reviews,278,photo,[object Object],1,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/LL73dIxWpeisJCYqDARyWw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=LL73dIxWpeisJCYqDARyWw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=80RiaWwxfP9eu5shqvxaHg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=80RiaWwxfP9eu5shqvxaHg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=80RiaWwxfP9eu5shqvxaHg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Kenny Y.,https://www.yelp.com/following_user/remove?dst_user_id=80RiaWwxfP9eu5shqvxaHg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Kenny Y.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/1/2017,,,"I think former president Obama ate here?This is a pretty decent cafe, with pretty typical cafe options - burgers, sandwiches and personal pizzas.  I really like the personal pizzas - the garbage pizza (i.e. the meat lovers pizza) is simple, tasty and packed with meat.  My wife had the spinach goat cheese pizza which was tasty too.  The pizzas take a little bit of time to make but the restaurant is all and all pretty efficient.  I also tried a smoky joe wrap - which was fine, but just.. not that exciting.  I would come here for the pizzas.",,,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=LL73dIxWpeisJCYqDARyWw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,Jim J. and 1 other,javascript:;,2
https://www.yelp.com/user_details?userid=GFdlJYjRYHIwJ3th85ZIqQ,https://s3-media4.fl.yelpcdn.com/photo/oSQ3yn_FcusDi2xQVszeJg/60s.jpg,Maiesha T.,"Chicago, IL",friends,95,reviews,103,photos,[object Object],102,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/XtjD4QK2GV4HGLuvALl0tw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=XtjD4QK2GV4HGLuvALl0tw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=GFdlJYjRYHIwJ3th85ZIqQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=GFdlJYjRYHIwJ3th85ZIqQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=GFdlJYjRYHIwJ3th85ZIqQ&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Maiesha T.,https://www.yelp.com/following_user/remove?dst_user_id=GFdlJYjRYHIwJ3th85ZIqQ&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Maiesha T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/3/2018,2 check-ins,[object Object],The strawberry shake is the only thing I can review.  It is one of my favorite shakes.  I want to try the pastries specifically the spinach & feta but they are always sold out when I arrive.,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=XtjD4QK2GV4HGLuvALl0tw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,,,
https://www.yelp.com/user_details?userid=1NeMxm0nNBxHeVuCfYqZfA,https://s3-media2.fl.yelpcdn.com/photo/jzwN0zvnMXCjGoM-0yWfJg/60s.jpg,Sky A.,"Miami Beach, FL",friends,159,reviews,35,photos,[object Object],12,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/-j70StwDrAMHWz0ilyLgdA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-j70StwDrAMHWz0ilyLgdA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=1NeMxm0nNBxHeVuCfYqZfA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=1NeMxm0nNBxHeVuCfYqZfA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=1NeMxm0nNBxHeVuCfYqZfA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Sky A.,https://www.yelp.com/following_user/remove?dst_user_id=1NeMxm0nNBxHeVuCfYqZfA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Sky A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/19/2017,,,"This breakfast was disgusting. I had scrambled eggs with vegetables, and my friend had a make your own omelette. I don't know if the vegetables were frozen then cooked, but it was I think one of the most horrendous looking soggy eggs I've ever seen in my life. The omelette looked like pre-made eggs unfolded and stuffed with microwave vegetables.These photos are so gross I would consider them NSFW.",https://s3-media1.fl.yelpcdn.com/bphoto/4L-6qLb38WwNRb5kwublnA/168s.jpg,https://www.yelp.com/biz_photos/medici-on-57th-chicago?reviewid=-j70StwDrAMHWz0ilyLgdA&select=4L-6qLb38WwNRb5kwublnA,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=-j70StwDrAMHWz0ilyLgdA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,,,Amanda D. and 2 others,javascript:;,1
https://www.yelp.com/user_details?userid=orslvo8FZrMOJEDmBKOwrA,https://s3-media4.fl.yelpcdn.com/photo/5Y8oUeGqwTwc_nqRtaSDOw/60s.jpg,Adam R.,"Toledo, OH",friends,203,reviews,108,photos,[object Object],147,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/WCu55KA3xTEBN77AEG_XxA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WCu55KA3xTEBN77AEG_XxA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=orslvo8FZrMOJEDmBKOwrA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=orslvo8FZrMOJEDmBKOwrA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=orslvo8FZrMOJEDmBKOwrA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Adam R.,https://www.yelp.com/following_user/remove?dst_user_id=orslvo8FZrMOJEDmBKOwrA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Adam R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/18/2016,1 check-in,[object Object],"My wife went to Medici when she lived in Hyde Park as a little girl. She insisted we had to eat here on our visit to Chicago. She told me that it had only changed in small ways. What I found was an excellent neighborhood pizzeria.The neighborhood is full of families and at 11:30 on a Sunday morning, we saw a lot of families getting brunch or lunch, plus some students rolling out for breakfast. Medici felt like a family place. The host complimented my watch and we talked watches as he walked us to our table. The waiter was attentive and friendly, happy to offer to wrap our leftovers and generally nice. This is very much a family restaurant.The decor is one of a kind. A giant wooden bishop greets you as you walk in. Gargoyles loom from the second floor balcony. The tables and walls are covered in writing from past patrons. Somehow, it doesn't feel grimy, it feels lived in. Deep wood tables and trim with brick walls don't feel so heavy with the high ceiling dining room. I don't often write about decor, but at Medici, it's part of the charm.We each had pan pizza. My wife got basil and sausage and I got the recommended garbage pie. I'm not an expert on Chicago style pizza, so I can't compare it with that genre, but from somebody who lived and worked in New York for 25 years, it's good pizza. The crust is thick like you want it to be, but it didn't feel like a bomb in my stomach like deep dish pizza can. A little bit less dense crust makes it more enjoyable. The meats make for a greasy pizza, but in a good way, like you would want with a hangover or in the middle of the night. The garbage pizza has ground beef, pepperoni, sausage, onions, mushrooms, and green peppers. Somehow, it all balances together. This is not sophisticated pizza. It is not gourmet. It is hang out with your friends pizza and it hits that spot well. Better than a lot of New York places-- but not all New York places!My only small criticism is the bathroom. You go into a small room with toilets on several sides, both men and ladies. There is only one sink. This can make for a bit of waiting to wash your hands. The pizza is good comfort food. The decor is lots of fun. The friendly family environment is relaxing. I was leaning toward 4 stars for the food, but the vibe made it 5 stars.",https://s3-media2.fl.yelpcdn.com/bphoto/Tm4lH6rSsIKo6wSmy32upQ/348s.jpg,https://www.yelp.com/biz_photos/medici-on-57th-chicago?reviewid=WCu55KA3xTEBN77AEG_XxA&select=Tm4lH6rSsIKo6wSmy32upQ,3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=WCu55KA3xTEBN77AEG_XxA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,,,2
https://www.yelp.com/user_details?userid=ApUG0g4hbiGTAhJ1SUKtOg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Joe B.,"Chicago, IL",friends,19,reviews,87,photos,[object Object],2,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/yi9b0LWn2-ggs-uG7863BA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=yi9b0LWn2-ggs-uG7863BA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=ApUG0g4hbiGTAhJ1SUKtOg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ApUG0g4hbiGTAhJ1SUKtOg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=ApUG0g4hbiGTAhJ1SUKtOg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Joe B.,https://www.yelp.com/following_user/remove?dst_user_id=ApUG0g4hbiGTAhJ1SUKtOg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Joe B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/23/2018,,,Ate here the other night. Ordered a turkey burger with fries and a salad with pesto balsamic salad dressing. Both were really good. The burger was pretty big and had nice flavor. The French fries also had really good flavor. We really enjoyed the salad with the pesto balsamic dressing. The service was really nice and the restaurant had a nice ambiance as well.,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=yi9b0LWn2-ggs-uG7863BA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=_0FoPvVGFGbhrQG-1Bqh3w,https://s3-media1.fl.yelpcdn.com/photo/H4lWnA734lAnicYG1dyZIw/60s.jpg,Mellissa K.,"Chicago, IL",friends,11,reviews,84,photos,[object Object],25,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/MHxL5bxrOBlys-rdlf0F0A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=MHxL5bxrOBlys-rdlf0F0A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=_0FoPvVGFGbhrQG-1Bqh3w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=_0FoPvVGFGbhrQG-1Bqh3w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=_0FoPvVGFGbhrQG-1Bqh3w&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Mellissa K.,https://www.yelp.com/following_user/remove?dst_user_id=_0FoPvVGFGbhrQG-1Bqh3w&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Mellissa K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/20/2017,,,"Visited once with coworkers during lunch time on the weekend & I already know I'll be back several more times. This restaurant had a bunch of traditional American options like Wraps, shakes, burgers, sandwiches, and pizza. I had the Grilled Cajun Chicken Pita and it was delicious and fresh. The fries are just okay here-too thin for my liking.I'll be back to try the pizza options. Service was good despite it being really busy and reasonable prices.I'd recommend this place.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=MHxL5bxrOBlys-rdlf0F0A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,,,
https://www.yelp.com/user_details?userid=WQpbdLk4ZxjIG4AOg4jqbA,https://s3-media1.fl.yelpcdn.com/photo/eKqRBknb-YCQQFKzXRi9Rw/60s.jpg,Jennifer S.,"Urbandale, IA",friends,26,reviews,13,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/TGQcL71pxIUtOyJbq5Wu4w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TGQcL71pxIUtOyJbq5Wu4w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=WQpbdLk4ZxjIG4AOg4jqbA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WQpbdLk4ZxjIG4AOg4jqbA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=WQpbdLk4ZxjIG4AOg4jqbA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Jennifer S.,https://www.yelp.com/following_user/remove?dst_user_id=WQpbdLk4ZxjIG4AOg4jqbA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Jennifer S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/10/2018,,,"This was my first visit and I came here with a group of about 10 people for brunch. The wait staff were great they were able to get us a place on the roof top quickly. They were quick to get our orders in and get us our food everyone enjoyed all of their dishes. We were there for brunch so we ate mostly after breakfast menu and I was impressed with the variety. Was a great place I'd love to come back here again next time I visit Chicago. I love the name and the aesthetic,it was very funky.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=TGQcL71pxIUtOyJbq5Wu4w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=DVipvRLo24l7Qs4JkEGC2A,https://s3-media1.fl.yelpcdn.com/photo/G_UfJz-5yVW5HG2rxrF3ZQ/60s.jpg,Lauren W.,"Chicago, IL",friends,7,reviews,59,photos,[object Object],54,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/sDvftKFqzdeQtG0wXpr-Fw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=sDvftKFqzdeQtG0wXpr-Fw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=DVipvRLo24l7Qs4JkEGC2A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=DVipvRLo24l7Qs4JkEGC2A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=DVipvRLo24l7Qs4JkEGC2A&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow Lauren W.,https://www.yelp.com/following_user/remove?dst_user_id=DVipvRLo24l7Qs4JkEGC2A&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following Lauren W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/25/2017,,,"Best custard tarts in the entire city by far no one else compares! They sale our fast tho, perfectly sweet and fruity.",,,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=sDvftKFqzdeQtG0wXpr-Fw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,Becky M. and 1 other,javascript:;,2
https://www.yelp.com/user_details?userid=fO7fs6Q58a2dZc-Xk7eslg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,susan h.,"Chicago, IL",friends,0,reviews,12,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/IwRgPyPW9lEh0lWGEnSL8Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=IwRgPyPW9lEh0lWGEnSL8Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40&user_id=fO7fs6Q58a2dZc-Xk7eslg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=fO7fs6Q58a2dZc-Xk7eslg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=fO7fs6Q58a2dZc-Xk7eslg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Follow susan h.,https://www.yelp.com/following_user/remove?dst_user_id=fO7fs6Q58a2dZc-Xk7eslg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=40,Stop following susan h.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/13/2018,,,"This is my go to restaurant in Hyde Park.  Good quality ingredients, fresh, tasty salads, excellent baked goods.  One caveat - almost all their soups are so spicy I can't eat them.  Just got the garbanzo spinach for carryout and could not eat it.  Doused with hot sauce AND red peppers, it's heartburn city for me.  Ease up on the unnecessary soup spicy heat, Medici!  Too much heat kills the flavor anyway.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=IwRgPyPW9lEh0lWGEnSL8Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D40,Report review,,,,,
