js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-box-img src 2,biz-shim href,photo-box-img src 3,biz-shim href 2,review-tags_item,icon_svg href 14,count 2,count 3,photo-box-overlay_caption
https://www.yelp.com/user_details?userid=g3_2NQ3142fiE6vUQTulXg,https://s3-media3.fl.yelpcdn.com/photo/2DREKROWRCugtAR4fovfWA/60s.jpg,Cat H.,"Davenport, IA",friends,301,reviews,57,photos,[object Object],225,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/XH0z_OGdmGadKq-bFJhK9w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=XH0z_OGdmGadKq-bFJhK9w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40&user_id=g3_2NQ3142fiE6vUQTulXg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=g3_2NQ3142fiE6vUQTulXg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=g3_2NQ3142fiE6vUQTulXg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Follow Cat H.,https://www.yelp.com/following_user/remove?dst_user_id=g3_2NQ3142fiE6vUQTulXg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Stop following Cat H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/16/2017,This coffee shop is amazing! I tried their cold brew iced coffee with oat milk and I never want to drink any other coffee after tasting this! It's a small upscale shop. But beware they are not open on Sundays. I will definitely be back!,voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=XH0z_OGdmGadKq-bFJhK9w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Report review,,,,,1 check-in,[object Object],,1,
https://www.yelp.com/user_details?userid=gTG4lIJ8TP9JsSs4mCFNNg,https://s3-media2.fl.yelpcdn.com/photo/RZpK_13wvAuJGIDK90nbhA/60s.jpg,Phillip G.,"Hagerstown, MD",friends,23,reviews,88,photos,[object Object],106,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/KrcHyZ7JBiPbCzDbMX5kOg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=KrcHyZ7JBiPbCzDbMX5kOg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40&user_id=gTG4lIJ8TP9JsSs4mCFNNg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gTG4lIJ8TP9JsSs4mCFNNg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=gTG4lIJ8TP9JsSs4mCFNNg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Follow Phillip G.,https://www.yelp.com/following_user/remove?dst_user_id=gTG4lIJ8TP9JsSs4mCFNNg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Stop following Phillip G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/27/2017,"I love visiting here everytime I'm in Chicago. Fantastic experience every, single time! Pour overs are always with the wait! Some locations evening feature artisanal chocolates. Be sure to grab a bag of black cat espresso to go and try the candies :-)",1 person voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=KrcHyZ7JBiPbCzDbMX5kOg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Report review,,,,,1 check-in,[object Object],,,
https://www.yelp.com/user_details?userid=gceE2mlTEWm42C2c_F9c7Q,https://s3-media1.fl.yelpcdn.com/photo/vxp7JT3sVVmsjysy_v5Ymw/60s.jpg,Megan S.,"San Jose, CA",friends,20,reviews,258,photos,[object Object],442,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/FnqCLqr3ZgE3T3O6atI9tA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=FnqCLqr3ZgE3T3O6atI9tA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40&user_id=gceE2mlTEWm42C2c_F9c7Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=gceE2mlTEWm42C2c_F9c7Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=gceE2mlTEWm42C2c_F9c7Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Follow Megan S.,https://www.yelp.com/following_user/remove?dst_user_id=gceE2mlTEWm42C2c_F9c7Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Stop following Megan S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/10/2016,"Good place to come for coffee. It has a mix of seating.. counter space, a couple of small tables and a larger community table. The coffee bar is large. Takes up most of the store. They had 6 people working there, which seems like a lot for a coffee place, but it was super busy there, popular; they actually needed the volume of staff.I got a latte. I asked it for it skim, they only had 2% milk. It was creamy, subtle earth flavor. The espresso almost had no flavor. You can taste the milk and feel the caffeine but the espresso is super soft to taste. I also got a tea cake. It was like a pumpkin muffin with sugar crust and toasted pepitas on top. The difference between the tea cake and a pumpkin muffin was its softness. It was more fluffy than a muffin.. almost like a pumpkin flavored angel food. Delicious. Paired lovely with the coffee.",1 person voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=FnqCLqr3ZgE3T3O6atI9tA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Report review,https://s3-media1.fl.yelpcdn.com/bphoto/zdvfZvp1UrtVLzyrNnO0aQ/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=FnqCLqr3ZgE3T3O6atI9tA&select=zdvfZvp1UrtVLzyrNnO0aQ,,,,,,,Latte and tea cake
https://www.yelp.com/user_details?userid=pdXVyXQ8MLPdPenN8JSZ3A,https://s3-media4.fl.yelpcdn.com/photo/rEaoM8XyN5Oldwg84kbyfA/60s.jpg,Steven B.,"Novato, CA",friend,1,reviews,132,photos,[object Object],395,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/t_BNg2gEaNHsurvuji9SjA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=t_BNg2gEaNHsurvuji9SjA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40&user_id=pdXVyXQ8MLPdPenN8JSZ3A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=pdXVyXQ8MLPdPenN8JSZ3A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=pdXVyXQ8MLPdPenN8JSZ3A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Follow Steven B.,https://www.yelp.com/following_user/remove?dst_user_id=pdXVyXQ8MLPdPenN8JSZ3A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Stop following Steven B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/21/2015,"I'm a West-coast coffee snob and NEED great espresso when I'm on the road. My day is rough until I get great coffee. Thanks to this Cafe Intelligentsia, all my Chicago days are wonderful. The staff is professional, chipper, great-looking, and fun. The coffee is real, delicious, and effective. The atmosphere is fabulous. Clean and upscale, the patrons are mostly hip, high-performing looking people that range from business to artist to student. I love it here!",1 person voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=t_BNg2gEaNHsurvuji9SjA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Report review,https://s3-media2.fl.yelpcdn.com/bphoto/kMfJcWeY8rf7lEPHF2l3KQ/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=By6qBxOVTfjFJoV8ofnkhw&select=kMfJcWeY8rf7lEPHF2l3KQ,https://s3-media1.fl.yelpcdn.com/bphoto/ATXC52HwP_cg-fDNciZGtQ/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=By6qBxOVTfjFJoV8ofnkhw&select=ATXC52HwP_cg-fDNciZGtQ,9 check-ins,[object Object],,,One of their capable and lovely staff at work.
https://www.yelp.com/user_details?userid=3H7LiHQMPSqARQk2tRYL7Q,https://s3-media4.fl.yelpcdn.com/photo/v8rIr1PtrfzkTjlHrkI5oQ/60s.jpg,Jason M.,"Chicago, IL",friends,297,reviews,328,photos,[object Object],15,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/Bku7pHCvBkegihpXF1tHsg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Bku7pHCvBkegihpXF1tHsg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40&user_id=3H7LiHQMPSqARQk2tRYL7Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3H7LiHQMPSqARQk2tRYL7Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=3H7LiHQMPSqARQk2tRYL7Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Follow Jason M.,https://www.yelp.com/following_user/remove?dst_user_id=3H7LiHQMPSqARQk2tRYL7Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Stop following Jason M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/26/2016,"My Go-To coffeeshop in this part of the loop. Partly because there's not many other options. Although there's usually a 2-5 person line around 10a most days, it moves quickly enough.It's a warm refuge on those windy winter days when you need to get out the office because your manager is micro-managing you. Or the office coffee still tastes like metal.",2 people voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=Bku7pHCvBkegihpXF1tHsg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Report review,,,,,14 check-ins,[object Object],1,,
https://www.yelp.com/user_details?userid=O3hEA315me_9p1oJOHidjA,https://s3-media3.fl.yelpcdn.com/photo/CpoztIKfGM_ko1cmhr8oUw/60s.jpg,Mai N.,"Chicago, IL",friends,218,reviews,278,photos,[object Object],289,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/hQDSqB-9inzSlM95ykwt4g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=hQDSqB-9inzSlM95ykwt4g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40&user_id=O3hEA315me_9p1oJOHidjA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=O3hEA315me_9p1oJOHidjA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=O3hEA315me_9p1oJOHidjA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Follow Mai N.,https://www.yelp.com/following_user/remove?dst_user_id=O3hEA315me_9p1oJOHidjA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=40,Stop following Mai N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/15/2016,black cat classic latte $4 (dark chocolate and ripe cherry). good coffee at the perfect warm temperature that doesn't burn your mouth. adorable latte art. super hipster. i usually come here when i'm waiting to eat at wildberry. it's a good way to kill some time.,1 person voted for this review,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=hQDSqB-9inzSlM95ykwt4g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D40,Report review,https://s3-media1.fl.yelpcdn.com/bphoto/ZeSN1MOcim8fniFcX99sng/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=hQDSqB-9inzSlM95ykwt4g&select=ZeSN1MOcim8fniFcX99sng,https://s3-media3.fl.yelpcdn.com/bphoto/5jBi-ukMM5PHoSF5nj0sMQ/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=hQDSqB-9inzSlM95ykwt4g&select=5jBi-ukMM5PHoSF5nj0sMQ,2 check-ins,[object Object],1,,Black cat classic latte
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=Izuxj-5CjJQyp9-qMWcOxg,https://s3-media3.fl.yelpcdn.com/photo/23j-AM-0doaZjFrvBhC5-A/60s.jpg,John O.,"Ruskin, FL",friend,1,reviews,7,photos,[object Object],2,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/fAepeL-9J506pdJ169y8wA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=fAepeL-9J506pdJ169y8wA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60&user_id=Izuxj-5CjJQyp9-qMWcOxg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Izuxj-5CjJQyp9-qMWcOxg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Izuxj-5CjJQyp9-qMWcOxg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Follow John O.,https://www.yelp.com/following_user/remove?dst_user_id=Izuxj-5CjJQyp9-qMWcOxg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Stop following John O.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/23/2018,Stopped here on a recent trip and ordered a black coffee.  The staff was friendly and the coffee was delicious.  It has a little something extra to it.  I would definitely go back!,Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=fAepeL-9J506pdJ169y8wA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=RiYSqh2E0LTyYvS3xufbGA,https://s3-media3.fl.yelpcdn.com/photo/s9RtLoYGEqRrFaWa98BA2A/60s.jpg,Bruce H.,"Manhattan, NY",friend,1,reviews,42,photos,[object Object],37,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/yFc6jr67DhvPxKm4rYfGuA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=yFc6jr67DhvPxKm4rYfGuA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60&user_id=RiYSqh2E0LTyYvS3xufbGA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=RiYSqh2E0LTyYvS3xufbGA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=RiYSqh2E0LTyYvS3xufbGA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Follow Bruce H.,https://www.yelp.com/following_user/remove?dst_user_id=RiYSqh2E0LTyYvS3xufbGA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Stop following Bruce H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/4/2017,"I have traveled a lot, and I have to say this is probably one of the best coffee spots I've visited in Chicago. Try the unique #Chemex.With success comes popularity, so be prepared to wait.",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=yFc6jr67DhvPxKm4rYfGuA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Report review,https://s3-media2.fl.yelpcdn.com/bphoto/XYQL3dZwWu9OJk84ygeFFg/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=yFc6jr67DhvPxKm4rYfGuA&select=XYQL3dZwWu9OJk84ygeFFg,,,,,,,
https://www.yelp.com/user_details?userid=wXNvvrY-to1k8uD1O2HR7A,https://s3-media2.fl.yelpcdn.com/photo/1-La7ODgT-Fjb7R-4c6Efg/60s.jpg,Matt K.,"Gurnee, IL",friends,0,reviews,38,photos,[object Object],5,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/2SFcx3rmdAcValSoBdLZ4g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=2SFcx3rmdAcValSoBdLZ4g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60&user_id=wXNvvrY-to1k8uD1O2HR7A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=wXNvvrY-to1k8uD1O2HR7A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=wXNvvrY-to1k8uD1O2HR7A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Follow Matt K.,https://www.yelp.com/following_user/remove?dst_user_id=wXNvvrY-to1k8uD1O2HR7A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Stop following Matt K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/28/2017,"Surprisingly affordable prices for a hip place like this in downtown. I had a cappuccino that was well prepared, in a nice mug that went down smooth.  A pleasant break from the monotony of Starbucks. Well done",voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=2SFcx3rmdAcValSoBdLZ4g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Report review,,,,,1 check-in,[object Object],,,
https://www.yelp.com/user_details?userid=rQLEfpfSjVK-3dBmIMKZDA,https://s3-media3.fl.yelpcdn.com/photo/rR2hvEJm4Vzb3ShTbwpKfg/60s.jpg,Luke L.,"San Gabriel, CA",friends,22,reviews,1448,photos,[object Object],9722,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/zLyhRJ1iCwSW8HsTyyddJA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=zLyhRJ1iCwSW8HsTyyddJA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60&user_id=rQLEfpfSjVK-3dBmIMKZDA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=rQLEfpfSjVK-3dBmIMKZDA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=rQLEfpfSjVK-3dBmIMKZDA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Follow Luke L.,https://www.yelp.com/following_user/remove?dst_user_id=rQLEfpfSjVK-3dBmIMKZDA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=60,Stop following Luke L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/14/2015,"I finally had an opportunity to try Intelligentsia Coffee at their place of origin - Chicago. This is one of the six Chicago locations (as of October 2015) and it is also conveniently located right next to the Millennium Park. I've visited Intelligentsia Coffee once before (in Pasadena, CA) and their Black Cat Organic Latte was really good; however, I wanted to try something else and I decided to stick with the ONLY available cold coffee drink on the menu - cold brewed coffee.***Cold Brewed Iced Coffee + Almond Croissant: Cold brewed iced coffee tasted slightly acidic (sour), but it wasn't overwhelming enough to interfere with the overall flavors. Almond croissant tasted pretty good, but nothing too spectacular.***Hey Intelligentsia Coffee is Chicago's signature coffee shop, so you should definitely give it a try. P.S. - Intelligentsia also offers public roasting works tours once a month for $30 per person ().",2 people voted for this review,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=zLyhRJ1iCwSW8HsTyyddJA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D60,Report review,https://s3-media1.fl.yelpcdn.com/bphoto/-pnh5gOn2Ia3vgSXD0IovA/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=zLyhRJ1iCwSW8HsTyyddJA&select=-pnh5gOn2Ia3vgSXD0IovA,,,1 check-in,[object Object],1,1,Cold Brewed Iced Coffee + Almond Croissant
