js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,js-review-feedback-voter-list,js-review-feedback-voter-list href,vote-type,count,vote-type 2,vote-type 3,count 2,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip
https://www.yelp.com/user_details?userid=kuRdaKYXmwsZAAmq6i6j0A,https://s3-media4.fl.yelpcdn.com/photo/fSyFGXhPODiM0W2T_2tMFQ/60s.jpg,Evan S.,"Berwyn, IL",friends,2,reviews,18,photo,[object Object],1,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/kjbj-VMN-Xd3Dmb54XrKUg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=kjbj-VMN-Xd3Dmb54XrKUg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D40&user_id=kuRdaKYXmwsZAAmq6i6j0A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=kuRdaKYXmwsZAAmq6i6j0A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=kuRdaKYXmwsZAAmq6i6j0A&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=40,Follow Evan S.,https://www.yelp.com/following_user/remove?dst_user_id=kuRdaKYXmwsZAAmq6i6j0A&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=40,Stop following Evan S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/23/2017,"I showed up before 10am on a Sunday, and there was only 1 employee working who barely spoke to customers. His coworker eventually returned from CVS, utterly dismayed by the long line of customers. Then she made two hot lattes that should've been iced. Then she told me they were completely out of decaf and straws, and there were no slips with the Wi-Fi password left at the counter. Then they stopped accepting any card payments. My friend ordered a vegetarian breakfast bowl and was given a ham sandwich. The location itself is nice, but the employees were both surly and had no remorse about their poor service.",voted for this review,Steven G.,javascript:;,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=kjbj-VMN-Xd3Dmb54XrKUg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D40,Report review
https://www.yelp.com/user_details?userid=j-6CRbHD4yR4_MsRf_1NvA,https://s3-media2.fl.yelpcdn.com/photo/_nEE22RQyqv-OFqGo0F8RQ/60s.jpg,Heather S.,"Chicago, IL",friends,61,reviews,6,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/Fqo2GGqF9IekbxAY2C3yeA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Fqo2GGqF9IekbxAY2C3yeA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D40&user_id=j-6CRbHD4yR4_MsRf_1NvA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=j-6CRbHD4yR4_MsRf_1NvA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=j-6CRbHD4yR4_MsRf_1NvA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=40,Follow Heather S.,https://www.yelp.com/following_user/remove?dst_user_id=j-6CRbHD4yR4_MsRf_1NvA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=40,Stop following Heather S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/25/2017,Used to be really great. Now they routinely leave out ingredients and charge the same high prices. Really disappointed. Especially not recommended for delivery.,Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=Fqo2GGqF9IekbxAY2C3yeA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D40,Report review
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=yxbWmTgyOSqVJXGMhJOB2Q,https://s3-media3.fl.yelpcdn.com/photo/DshXpZge24mknubjEDGo5g/60s.jpg,Ivonne A.,"Chicago, IL",friends,3,reviews,18,photos,[object Object],8,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/V5_TFzPtCWbyfOPpM0zOKg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=V5_TFzPtCWbyfOPpM0zOKg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=yxbWmTgyOSqVJXGMhJOB2Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=yxbWmTgyOSqVJXGMhJOB2Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=yxbWmTgyOSqVJXGMhJOB2Q&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Ivonne A.,https://www.yelp.com/following_user/remove?dst_user_id=yxbWmTgyOSqVJXGMhJOB2Q&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Ivonne A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/1/2017,The atmosphere here is definitely one of a kind. Everything seems literature themed which appeals to my nerdy side. Now I've only had the drinks but they've been pretty good every time. If I was closer to this place I definitely go there for coffee or anywhere else. I'm sure it would be busy when schools in session but I went in the summer at night so it was pretty empty.,Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=V5_TFzPtCWbyfOPpM0zOKg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=8Uk-srhRgx613uaF-GGDew,https://s3-media4.fl.yelpcdn.com/photo/ScxBoVV0GM249F_Vc7DhVQ/60s.jpg,Jake L.,"Algonquin, IL",friends,155,reviews,3,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/-UxEf3WXV2Gs_tPYSU678w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-UxEf3WXV2Gs_tPYSU678w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=8Uk-srhRgx613uaF-GGDew,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=8Uk-srhRgx613uaF-GGDew&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=8Uk-srhRgx613uaF-GGDew&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Jake L.,https://www.yelp.com/following_user/remove?dst_user_id=8Uk-srhRgx613uaF-GGDew&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Jake L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/11/2017,"This café is really cute and the atmosphere is so nice! That said the coffee is *ok* but nothing special, honestly a little smoky and not as hot as I'd like it to be, and their pastries are not bad but again nothing special. But!!! The atmosphere is really great and the outside sitting area is sooooo cute, the indoor area is really warm and cozy, the kind of place I could (and do) sit for hours with a book or a study date!",Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=-UxEf3WXV2Gs_tPYSU678w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=SWuLgfyNAB6mc1TYBXtwZQ,https://s3-media2.fl.yelpcdn.com/photo/LJyVsNPbJh9QdXmFb6-A6A/60s.jpg,Jon S.,"Chicago, IL",friends,0,reviews,6,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/s2Ihi6qtOETNsbHGc8A_ww,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=s2Ihi6qtOETNsbHGc8A_ww&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=SWuLgfyNAB6mc1TYBXtwZQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=SWuLgfyNAB6mc1TYBXtwZQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=SWuLgfyNAB6mc1TYBXtwZQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Jon S.,https://www.yelp.com/following_user/remove?dst_user_id=SWuLgfyNAB6mc1TYBXtwZQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Jon S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/24/2017,"I stopped in for breakfast at 9 AM a couple weeks ago only to be told the chef was running late so the kitchen wouldn't be open until after 10. So I went elsewhere. I popped in just now for a quick double espresso. After waiting in a 4 person line for 10 minutes with nobody taking any orders, I asked the barista if anyone. Was along orders. He said it was. Just him but he was making chai for another order. I didn't have another 20 minutes so I left. 0 for 2 on service.",Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=s2Ihi6qtOETNsbHGc8A_ww&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=k3966FLPOD8BoydrbjfDFQ,https://s3-media3.fl.yelpcdn.com/photo/rhSWWLxpC8dn_vnNihVP4A/60s.jpg,Taylor W.,"Chicago, IL",friends,4,reviews,36,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/TKfOHnax28tz0Q0B03imbw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TKfOHnax28tz0Q0B03imbw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=k3966FLPOD8BoydrbjfDFQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=k3966FLPOD8BoydrbjfDFQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=k3966FLPOD8BoydrbjfDFQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Taylor W.,https://www.yelp.com/following_user/remove?dst_user_id=k3966FLPOD8BoydrbjfDFQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Taylor W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/9/2017,"It's cute, sure, but is it worth waiting 30 minutes for a turkey sandwich? I can assure you it's not. This wasn't a special order. One turkey sandwich. Thirty minutes. If you have a lot of time to waste, maybe the ambience can make up for this place's complete inability to be both a sandwich and coffee shop.",Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=TKfOHnax28tz0Q0B03imbw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=veQjZ35O_-v6WwjqKl7lPQ,https://s3-media3.fl.yelpcdn.com/photo/HahjnXTznuWwMiG49ml7jQ/60s.jpg,Cindy S.,"Jackson, LA",friends,17,reviews,50,photos,[object Object],149,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/-MhopfepN2YneD3rwT0ivw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-MhopfepN2YneD3rwT0ivw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=veQjZ35O_-v6WwjqKl7lPQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=veQjZ35O_-v6WwjqKl7lPQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=veQjZ35O_-v6WwjqKl7lPQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Cindy S.,https://www.yelp.com/following_user/remove?dst_user_id=veQjZ35O_-v6WwjqKl7lPQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Cindy S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/22/2016,Wonderful little jewel in Chicago burbs.   The music and decor takes u back to the roaring 20s or 30s.  Food fresh & delicious.  We split one of the iconic sandwiches all named after great works of fiction. We enjoyed The Great Gatsby.  Loved it,1 person voted for this review,,,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=-MhopfepN2YneD3rwT0ivw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=_AlPmtlcv6o-SB3Uv_Z2HA,https://s3-media3.fl.yelpcdn.com/photo/reYoOB0LaZchD1m52B01pg/60s.jpg,Eva S.,"Chicago, IL",friends,288,reviews,210,photos,[object Object],3618,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/Qi6U83L6pm7jNT3vbZf3ag,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Qi6U83L6pm7jNT3vbZf3ag&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=_AlPmtlcv6o-SB3Uv_Z2HA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=_AlPmtlcv6o-SB3Uv_Z2HA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=_AlPmtlcv6o-SB3Uv_Z2HA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Eva S.,https://www.yelp.com/following_user/remove?dst_user_id=_AlPmtlcv6o-SB3Uv_Z2HA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Eva S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/20/2015,"I came here on a crowded Sunday afternoon with 6+ people and used my Indie Coffee Passport for a free coffee.  They marked my passport with a pig-shaped stamp.  Their windowpane had lettering that read: ""antiquarian cafe.""  This place is nothing short of adorable.  The Bourgeois Pig Cafe is a beloved Lincoln Park favorite.  Plus the name is so fun to say.There are two parts to the establishment. When you walk up the stairs, sandwiches on the LEFT, coffee/drinks on the RIGHT.  But if you order food and decide to sit upstairs on the right-side, the servers will happily bring your sandwich to you (as I observed).  Sweet.I was very tempted to give this place three stars because really, the space does not accommodate large groups.  They do have a ""designated"" section for group meetings and a sign that tells you to limit your meeting to 60 minutes.  But my goodness, the room is the size of a small pantry.However, I appreciated the uniqueness of Bourgeois Pig and didn't want its lack of space to impact the 4-star rating.  The truth is, if I were to ever come either alone, with 2-3 others MAX and/or attend Depaul in another lifetime, I would be in LOVE with this place.  If I were a college student I think I would spend an unhealthy amount of time here nestled on a claw-footed chair.The interior is so fun and it feels like a vintage shop just happened to turn itself into a cafe.  If you've ever been to the New Elephant Resale Shop of Chicago, just south of Depaul's campus on 1145 Webster, you might know what I mean.  They have vintage Coke signs in French tacked onto their doorways, an extensive selection of teas in a floor-to-ceiling wooden cabinet and just a whirlwind of things to look at and admire (or question).... like in a thrift shop.This cafe has been the one with the most ""character"" so far on the Indie Coffee Passport but then again I still have a lot more cafes to explore in the city.  Happy caffeination! You will enjoy your experience here, just avoid coming in large groups. (Unless you can snag the upper room with two claw-footed sofas and sit four facing four with your cups placed on a studded chest doubling as a table).",1 person voted for this review,,,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=Qi6U83L6pm7jNT3vbZf3ag&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=GnrCtoRXfEjKMahnC0Zncg,https://s3-media2.fl.yelpcdn.com/photo/Z34kWrTLkf716pCUG37ccA/60s.jpg,Katie B.,"Chicago, IL",friends,0,reviews,3,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/g1Hc8bxNj1kTNuzSbL7sRQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=g1Hc8bxNj1kTNuzSbL7sRQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=GnrCtoRXfEjKMahnC0Zncg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=GnrCtoRXfEjKMahnC0Zncg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=GnrCtoRXfEjKMahnC0Zncg&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Katie B.,https://www.yelp.com/following_user/remove?dst_user_id=GnrCtoRXfEjKMahnC0Zncg&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Katie B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/20/2017,"I have given this place about five chances now and been disappointed every time.  You'll notice you can order delivery or pickup here on Yelp.  Cool, right? Not once you realize upon showing up for your order that the people at the cafe have no idea you even placed an order you were charged for.  Apparently they do not deliver but have not disabled this on their yelp page for months.  And yes, they will give you attitude like it's your fault.The only reason I continued to eat here is because of the Great Gatsby - it's delicious.....if you actually receive one.  Today I called and ordered ahead a Great Gatsby, Caesar salad and I had a cookie.  The Great Gatsby was missing mayo, bacon, turkey and avocado.  It did have pesto, artichoke on half of it and random olive slices.  Definitely NOT the taste I had been craving and expected when I got home and bit into the sandwich.  I called the restaurant and was told the new guy made a mistake and gave me a veggie panini?  Um....not sure how that happened.  I realize mistakes happen but it was a ton of bread with some random olive slices and a few pieces of artichoke heart on the other half?  I would have asked for my money back even if I had ordered that sandwich because there was barely any product between the bread.  I also waited longer once I arrived to pick up than quoted on the phone so I'm not sure what took so long.  Anyway, I was grateful to get a refund for the sandwich.  Boy do I wish I had dug into the sopping wet salad which was now inedible and crumbly cookie before I hung up the phone.",voted for this review,Steven G.,javascript:;,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=g1Hc8bxNj1kTNuzSbL7sRQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=EH_vgBEwBp-U6lZVOUNIjQ,https://s3-media1.fl.yelpcdn.com/photo/PwgSqtABpNATudUfJkDVOA/60s.jpg,Bridget P.,"Portland, OR",friends,203,reviews,179,photos,[object Object],15,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/UDaLGLKaS2cW20rESqr2Mw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=UDaLGLKaS2cW20rESqr2Mw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60&user_id=EH_vgBEwBp-U6lZVOUNIjQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=EH_vgBEwBp-U6lZVOUNIjQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=EH_vgBEwBp-U6lZVOUNIjQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Follow Bridget P.,https://www.yelp.com/following_user/remove?dst_user_id=EH_vgBEwBp-U6lZVOUNIjQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=60,Stop following Bridget P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/24/2016,"I have never been treated to such a comedy of errors. Stopped in for a latte. Manager interrupts my order, which is a huge pet peeve. Lady, don't talk over me like I am not here. Latte machine broken. There are tables shoved together in a pile like maybe they aren't open. But they are serving people. so I ask for a San Pellegrino lemonata . The guy charges me $3.88 and then asks where the lemonade is. There is no lemonade. The guy tries to refund my money. The guy can't figure out the machine.Can you hang awhile? He asks.I can. I wait for 10 minutes. Finally I approach the manager. I explain the situation. ""That costs more than a lemonade so you're fine""I say ""Lemonade coats $3.88. This costs $1.65. How is this more?""She directs me back to the first guy who now has a huge line.I tell her I've already been waiting 10 minutes.She starts to exasperatingly pull bills from her pocket but they are all too big.She walks off. She finally comes back with 3 dollars.What gets me is her disdain, like I wrecked her day by being a customer.If you are going to run a coffee shop, run a freaking coffee shop.",voted for this review,Samantha V. and 7 others,javascript:;,Useful,5,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=UDaLGLKaS2cW20rESqr2Mw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D60,Report review
