js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2,count 3,review-tags_item,icon_svg href 19,photo-box-img src 2,biz-shim href
https://www.yelp.com/user_details?userid=fuJ5-XD5DKSOpZx8WFTA1g,https://s3-media3.fl.yelpcdn.com/photo/FyrMzg6CSUF_3sH54q0yxg/60s.jpg,Elizabeth C.,"Chicago, IL",friends,239,reviews,54,photos,[object Object],3,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/7K5nbO7SAaS63aijcQYygg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=7K5nbO7SAaS63aijcQYygg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60&user_id=fuJ5-XD5DKSOpZx8WFTA1g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=fuJ5-XD5DKSOpZx8WFTA1g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=fuJ5-XD5DKSOpZx8WFTA1g&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Follow Elizabeth C.,https://www.yelp.com/following_user/remove?dst_user_id=fuJ5-XD5DKSOpZx8WFTA1g&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Stop following Elizabeth C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/20/2017,"This is a great café to spend the day working, if you're lucky enough to get a seat close enough to an outlet. The drinks are high quality and the space is tops, which is why it's always so busy. Sharing the tables is typical, so just expect to befriend a stranger if you're looking to settle down with your computer. Every experience I've had at Ipsento 606 has been enjoyable, and I've always been quite satisfied with my drink quality - which is typically single origin pour-over or espresso. It's nice to have the switch to a cocktail bar in the evenings with equally fantastic beverages. Just keep in mind that they dim the lights at that time, so study time is over if you're working with paper!",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=7K5nbO7SAaS63aijcQYygg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Report review,Mike L. and 3 others,javascript:;,2,,2,4 check-ins,[object Object],,
https://www.yelp.com/user_details?userid=b5EsD4UqJ4CsT0S7C0kCaw,https://s3-media3.fl.yelpcdn.com/photo/ZULWhjpku1qNmxDH9itM4Q/60s.jpg,Shantaé E.,"Chicago, IL",friends,32,reviews,38,photos,[object Object],64,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/TOZdPhmnoSpcj5xvuAHI4w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TOZdPhmnoSpcj5xvuAHI4w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60&user_id=b5EsD4UqJ4CsT0S7C0kCaw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=b5EsD4UqJ4CsT0S7C0kCaw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=b5EsD4UqJ4CsT0S7C0kCaw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Follow Shantaé E.,https://www.yelp.com/following_user/remove?dst_user_id=b5EsD4UqJ4CsT0S7C0kCaw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Stop following Shantaé E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/19/2017,"I absolutely love this place I mean I can't get enough of it. I'm not sure if it's the awesome location with the cool rock seating and mural painting outback, the coffee snob ambiance, or the amazing drinks that keeps me coming back. Each time I come I always get the Nutella latte with almond milk, it's amazing if you haven't tried it please do....you won't be disappointed. After hours it turns into sort of a lounge/bar/coffee house you can order hand crafted cocktails and beer. I must mention the disclaimer I noticed this last time I was here: after 7pm no laptops are allowed. I guess they don't want your books & laptop taking up counter space while patrons are trying to drink and mingle. However the other location does not have this rule. So I guess this location is your more upscale coffee house/bar lounge and the other is your laid back coffee house. So whatever your mood I'm sure you can get whatever your looking for at either location.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=TOZdPhmnoSpcj5xvuAHI4w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Report review,,,,,1,2 check-ins,[object Object],https://s3-media4.fl.yelpcdn.com/bphoto/qsz1pLlN9ztmJRez2xZcGg/348s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=TOZdPhmnoSpcj5xvuAHI4w&select=qsz1pLlN9ztmJRez2xZcGg
https://www.yelp.com/user_details?userid=Kh4qf_muX0Sy2qS7BTMOug,https://s3-media1.fl.yelpcdn.com/photo/WaQ6QOIlXhRSv_LKN3sU4Q/60s.jpg,Mark W.,"Lombard, IL",friends,0,reviews,3,,,,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/NFmg_GJwZJfuVESRrrC1bg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=NFmg_GJwZJfuVESRrrC1bg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60&user_id=Kh4qf_muX0Sy2qS7BTMOug,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Kh4qf_muX0Sy2qS7BTMOug&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Kh4qf_muX0Sy2qS7BTMOug&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Follow Mark W.,https://www.yelp.com/following_user/remove?dst_user_id=Kh4qf_muX0Sy2qS7BTMOug&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Stop following Mark W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/3/2018,"SERIOUSLY?!  Are you kidding me?!?  The no laptop policy after 7PM is lame!  I went out of my way to come to Ipsento to work on my Mac, have a drink, and chill.  Was so disappointed to hear that was not possible as it was after 7PM.  Interestingly, others were using their laptops and nothing was said to them.  Ipsento I was so excited to find you.  I'll take my business elsewhere.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=NFmg_GJwZJfuVESRrrC1bg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=Q_8qAEFkzrzTVAJhLsxmBg,https://s3-media1.fl.yelpcdn.com/photo/mtHno_xBcfqF3cxLNsIulw/60s.jpg,Kristin F.,"Boston, MA",friends,854,reviews,488,photos,[object Object],800,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/uHGrhHPvmDYuzQxV0h6mCQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=uHGrhHPvmDYuzQxV0h6mCQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60&user_id=Q_8qAEFkzrzTVAJhLsxmBg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Q_8qAEFkzrzTVAJhLsxmBg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Q_8qAEFkzrzTVAJhLsxmBg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Follow Kristin F.,https://www.yelp.com/following_user/remove?dst_user_id=Q_8qAEFkzrzTVAJhLsxmBg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=60,Stop following Kristin F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/27/2016,"I went last night to get some work/applications done, enjoy a tea and catch debate highlights on my laptop. It is official: I LOVE THIS PLACE. It is super open, has a fun open vibe, food and alcho beverages are optional but many of the people were just like me, slowly sipping caffeine on their laptop. I ordered a Jasmine green tea, which was brought out to me on a beautiful display! It seeped for 3 minutes and was delicious.The best part is that instead of walking back the way I got there, taking the bus or Uber (I walk everywhere, unless it's more than a mile or two) I walked the 606 the entire way home! Hence, Ipsento 606  It was awesome, well lit and felt very safe. It was 1.1 mile and went by in a flash.All the cafes in my hood (Logan Square, near the 606) close by 7, and Ipsento is open until 11. Hooray, I found my new go-to evening spot.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=uHGrhHPvmDYuzQxV0h6mCQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D60,Report review,Alex C. and 2 others,javascript:;,3,2,2,1 check-in,[object Object],https://s3-media2.fl.yelpcdn.com/bphoto/adaulwtIBRfUPKhcrPb8rQ/168s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=uHGrhHPvmDYuzQxV0h6mCQ&select=adaulwtIBRfUPKhcrPb8rQ
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=8NzuEzI9MScAHmQWl41CnA,https://s3-media1.fl.yelpcdn.com/photo/IxCmti9081iKY3DIpoqxmA/60s.jpg,Aaron B.,"Chicago, IL",friends,446,reviews,5,,,,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/D7e7NqtO1EA6MxUs2QOhmg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=D7e7NqtO1EA6MxUs2QOhmg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80&user_id=8NzuEzI9MScAHmQWl41CnA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=8NzuEzI9MScAHmQWl41CnA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=8NzuEzI9MScAHmQWl41CnA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Follow Aaron B.,https://www.yelp.com/following_user/remove?dst_user_id=8NzuEzI9MScAHmQWl41CnA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Stop following Aaron B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/2/2018,"My favorite coffee shop AND bar in all of Chicago. The atmosphere is perfect for a client meeting, hanging with friends, or going on a date. The drinks are all incredible and reasonably priced. The staff is informative and fun! What more could you want?",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=D7e7NqtO1EA6MxUs2QOhmg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=RnKKfWhD5-LWSkJoz941Ow,https://s3-media3.fl.yelpcdn.com/photo/yzKPtgaE7MrYL5eNzHFQ1Q/60s.jpg,Ashish A.,"New York, NY",friends,78,reviews,16,photos,[object Object],5,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/dCaUpytDpp3gMRdcNXeCMg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=dCaUpytDpp3gMRdcNXeCMg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80&user_id=RnKKfWhD5-LWSkJoz941Ow,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=RnKKfWhD5-LWSkJoz941Ow&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=RnKKfWhD5-LWSkJoz941Ow&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Follow Ashish A.,https://www.yelp.com/following_user/remove?dst_user_id=RnKKfWhD5-LWSkJoz941Ow&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Stop following Ashish A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/17/2018,"During my trip to Chicago this year I set out to try as many local coffee shops around as I could. Ipsento 606 was introduced to me at the local wicker park farmers market. They had a classy cart serving delicious nitro coffee. I've become a fan of the new nitro coffee trend and truly enjoy the foamy, smooth and light variation of classic coffees. Ipsento 606 hit it spot on with the coffee being very smooth and rich, where you could really tell the flavor of the coffee and how meticulously the bean was extracted. I decided to the go to the shop the next day to try out some more of the nitro coffee, I was not disappointed. After walking in, my eye caught the astounding baristas crafting away - almost like an art and their beautiful machines behind the counter. I would assume they have a special training method as I also got too witness a barista teaching (what looked like) a new employee the drip method. It was good to know that the baristas were immensely trained. Back to the coffee, you could taste the richness and natural bitterness of the dark roast. There wasn't too much foam on top and the nitrogen infusion was done correctly. Probably the best nitrogen coffee I've had to date.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=dCaUpytDpp3gMRdcNXeCMg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Report review,,,,,,1 check-in,[object Object],,
https://www.yelp.com/user_details?userid=-bR5k5ThfwOVrSX2oKtV3g,https://s3-media2.fl.yelpcdn.com/photo/OZpG2-5bFReIQOvTrEVfPg/60s.jpg,Viktorya T.,"Chicago, IL",friends,231,reviews,72,photos,[object Object],64,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/_0fuuaPjNQ3QCJEjBmFSQQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_0fuuaPjNQ3QCJEjBmFSQQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80&user_id=-bR5k5ThfwOVrSX2oKtV3g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=-bR5k5ThfwOVrSX2oKtV3g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=-bR5k5ThfwOVrSX2oKtV3g&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Follow Viktorya T.,https://www.yelp.com/following_user/remove?dst_user_id=-bR5k5ThfwOVrSX2oKtV3g&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Stop following Viktorya T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/23/2017,"Cute place to go for coffee or to get work done. Most of the chairs are backless, though, and it does get pretty busy. The lighting toward the evening is more geared toward the bar feel so don't plan to stay late to do work unless you enjoy working with minimal light. The staff here are very kind, and I would definitely recommend checking this place out!",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=_0fuuaPjNQ3QCJEjBmFSQQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Report review,,,2,,1,,,,
https://www.yelp.com/user_details?userid=DjdtLa6B4tg4yzp51p2C-w,https://s3-media2.fl.yelpcdn.com/photo/ilOOjs7MJdNPecLyU21wgQ/60s.jpg,James C.,"Chicago, IL",friends,5,reviews,66,,,,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/uhZqhnVcZdYOF-nKmujE4Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=uhZqhnVcZdYOF-nKmujE4Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80&user_id=DjdtLa6B4tg4yzp51p2C-w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=DjdtLa6B4tg4yzp51p2C-w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=DjdtLa6B4tg4yzp51p2C-w&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Follow James C.,https://www.yelp.com/following_user/remove?dst_user_id=DjdtLa6B4tg4yzp51p2C-w&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Stop following James C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/10/2017,"So I'm old and remember a Chicago where a small coffee and a tea didn't set you back $7.00. And if I want micro-donuts, I'll go to Dunkin Donuts where they're called munchkins at a price of 10 for $2.50 vs. the $1 per they'll cost a person at Ipsento 606. I suppose that has old man written all over it.That said, Ipsento's beautiful as it looks out onto the trail. The service was excellent and attentive. My simple black coffee was in fact delicious. And it was packed with the young go-getters on laptops doing the InstaFaceSnapTweet who tend to populate such a spot, so they must be doing something right. Not a table available, so we took our beverages and hung out in the park adjoining the 606. It's a glorious spot to be sure.There wasn't much here before the 606 turned this stretch of Milwaukee into the hip hangout spot of the future, so I give Ipsento much praise for taking a chance.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=uhZqhnVcZdYOF-nKmujE4Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Report review,Sarah S. and 2 others,javascript:;,2,2,1,,,,
https://www.yelp.com/user_details?userid=6qIvQMEF_N8XFEg9YWzkMg,https://s3-media4.fl.yelpcdn.com/photo/FoRIHDE2isNZmJs_KwV8cg/60s.jpg,Julie K.,"Chicago, IL",friends,250,reviews,105,photos,[object Object],71,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/7jflvQw9diVO7z8ZD4y_HA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=7jflvQw9diVO7z8ZD4y_HA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80&user_id=6qIvQMEF_N8XFEg9YWzkMg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6qIvQMEF_N8XFEg9YWzkMg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=6qIvQMEF_N8XFEg9YWzkMg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Follow Julie K.,https://www.yelp.com/following_user/remove?dst_user_id=6qIvQMEF_N8XFEg9YWzkMg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Stop following Julie K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/29/2017,"The cardamom rose latte was smoother than a baby's bottom!! The music was soulful, the decor was on point, and in the summer they open the side windows to a nice grassy view of the 606. Only change is I wish they had seats with backs instead of stools. My back's not what it used to be...",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=7jflvQw9diVO7z8ZD4y_HA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Report review,,,,,,1 check-in,[object Object],,
https://www.yelp.com/user_details?userid=50k9oZXfDZA88eJT4Rmvdg,https://s3-media4.fl.yelpcdn.com/photo/6KSP-fy0cSKALQix8lE8LQ/60s.jpg,Dan C.,"Tustin, CA",friends,16,reviews,138,photos,[object Object],21,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/Q1LNmFcMgTastlOyeeEQzw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Q1LNmFcMgTastlOyeeEQzw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80&user_id=50k9oZXfDZA88eJT4Rmvdg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=50k9oZXfDZA88eJT4Rmvdg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=50k9oZXfDZA88eJT4Rmvdg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Follow Dan C.,https://www.yelp.com/following_user/remove?dst_user_id=50k9oZXfDZA88eJT4Rmvdg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=80,Stop following Dan C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/20/2016,"This is a definitely a premiere stop on the 606 trail! Whether you're starting off or getting ready for a walk, Ipsento 606 is the great way to start or end your activities. The interior is very contemporary with minimalist designs, so it was very appealing for my style :)My girlfriend and I ordered a latte and a nitro coffee. The barista was very helpful in describing the flavor notes and questions I had with the nitro. The latte was pulled very well, but my favorite was the nitro! It was very eye-appealing with a small ""head"" and was delivered in a well-designed glass cup. It was very smooth with less acidity than a traditional brew with lingering chocolate notes.. if you're into describing coffee. In general, an excellent stop for coffee and I plan on returning multiple times when I'm in the area!",3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=Q1LNmFcMgTastlOyeeEQzw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D80,Report review,,,3,,1,,,,
