js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,count,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,is-elite,is-elite href,photo-box-img src 2,count 2,count 3
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=oV1-DIvLuw0SYPuJJI82HQ,https://s3-media2.fl.yelpcdn.com/photo/ZMLydk9AVYDGK_rIPpBzCQ/60s.jpg,Victoria G.,"Seattle, WA",friends,52,reviews,461,photos,[object Object],432,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/2K6rRsRt4gASXrJ0dZB6qg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=2K6rRsRt4gASXrJ0dZB6qg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=oV1-DIvLuw0SYPuJJI82HQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=oV1-DIvLuw0SYPuJJI82HQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=oV1-DIvLuw0SYPuJJI82HQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Victoria G.,https://www.yelp.com/following_user/remove?dst_user_id=oV1-DIvLuw0SYPuJJI82HQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Victoria G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/26/2014,1 check-in,[object Object],As good as all other Intelligentsia locations. Really good coffee and super friendly staff.,3 people voted for this review,Useful,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=2K6rRsRt4gASXrJ0dZB6qg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,https://s3-media2.fl.yelpcdn.com/bphoto/-NMmtftTrP0b72Htx9QvTw/348s.jpg,2,
https://www.yelp.com/user_details?userid=ALpbZ52zfB5ARLudTqsc2g,https://s3-media2.fl.yelpcdn.com/photo/WpoV9jINjNPAOPNcDAIRVw/60s.jpg,Matt M.,"New York, NY",friends,29,reviews,186,photos,[object Object],4,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/xmZE8lEpwEhSaAHUG2RRHQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xmZE8lEpwEhSaAHUG2RRHQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=ALpbZ52zfB5ARLudTqsc2g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ALpbZ52zfB5ARLudTqsc2g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=ALpbZ52zfB5ARLudTqsc2g&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Matt M.,https://www.yelp.com/following_user/remove?dst_user_id=ALpbZ52zfB5ARLudTqsc2g&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Matt M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/1/2016,,,Came in here for a hot chocolate and coffee today. I clearly asked please for soy milk in the hot chocolate. Low and behold about an hour later I was violently ill. The barista absolutely put regular milk instead of soy in the hot chocolate. Please be more careful in the future guys.,1 person voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=xmZE8lEpwEhSaAHUG2RRHQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,1,
https://www.yelp.com/user_details?userid=MTmjlO3cUS5Vw-fKvSqmDQ,https://s3-media1.fl.yelpcdn.com/photo/0bO8xi0dldCnaLQz0VFNow/60s.jpg,Trevor W.,"Chicago, IL",friends,56,reviews,115,photos,[object Object],78,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/Ivgr6KtyDxaxxYn3kYyNjw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Ivgr6KtyDxaxxYn3kYyNjw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=MTmjlO3cUS5Vw-fKvSqmDQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=MTmjlO3cUS5Vw-fKvSqmDQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=MTmjlO3cUS5Vw-fKvSqmDQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Trevor W.,https://www.yelp.com/following_user/remove?dst_user_id=MTmjlO3cUS5Vw-fKvSqmDQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Trevor W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/6/2014,4 check-ins,[object Object],"I was looking forward to this opening for a long time. It's a modern, but still warm and beautiful space. I go 4 or 5 times a week in the morning to grab my morning coffee and I have always been happy. Everyone who works there is extremely nice and helpful. The coffee is always amazing, and I especially love mornings when I can stay and they serve my coffee with additional carafe on the side to refill. It may seem a little expensive for coffee, but it reality the time and effort they put into it makes it worth it.",1 person voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=Ivgr6KtyDxaxxYn3kYyNjw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,,1,
https://www.yelp.com/user_details?userid=b3u4CFytPSn3kSR8CupzjA,https://s3-media3.fl.yelpcdn.com/photo/tTWeqAaRyY1nO1dUp85jhg/60s.jpg,Marilu S.,"Chicago, IL",friends,5,reviews,4,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/26ufBSciddEzsdw1fq0kuA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=26ufBSciddEzsdw1fq0kuA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=b3u4CFytPSn3kSR8CupzjA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=b3u4CFytPSn3kSR8CupzjA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=b3u4CFytPSn3kSR8CupzjA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Marilu S.,https://www.yelp.com/following_user/remove?dst_user_id=b3u4CFytPSn3kSR8CupzjA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Marilu S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/1/2016,,,Delicious coffee and super friendly staff. I can't wait to go back for another coffee!!!,Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=26ufBSciddEzsdw1fq0kuA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=9vGei_awIzxHtiTLdbQE0A,https://s3-media1.fl.yelpcdn.com/photo/gASUQurhuLccZTZZH8sOOA/60s.jpg,Reinaldo A.,"Waddinxveen, The Netherlands",friends,0,reviews,17,photos,[object Object],30,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/SnTStjoWQyMSlyRBV1aHxQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SnTStjoWQyMSlyRBV1aHxQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=9vGei_awIzxHtiTLdbQE0A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9vGei_awIzxHtiTLdbQE0A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=9vGei_awIzxHtiTLdbQE0A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Reinaldo A.,https://www.yelp.com/following_user/remove?dst_user_id=9vGei_awIzxHtiTLdbQE0A&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Reinaldo A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/15/2015,,,"Nice small modern location. We took a short coffee break here during our shopping. The espresso I ordered tasted strong enough. The crowd was pretty young, and mostly busy on their MacBooks or iPhones. Coffee was served decently fast. If anything it's not really a place to relax and unwind because of the setup and size of this location. But that's ok, we didn't go there to relax, we just wanted a coffee.",1 person voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=SnTStjoWQyMSlyRBV1aHxQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,https://s3-media1.fl.yelpcdn.com/bphoto/jBeDA9fa4ouQNnZqYiSsEg/348s.jpg,1,
https://www.yelp.com/user_details?userid=V2LzSKgfyzY07U1DRGzfmw,https://s3-media4.fl.yelpcdn.com/photo/luU3m6ggOB5gl2Di28hfAg/60s.jpg,Kateryna G.,"Chicago, IL",friends,97,reviews,493,photos,[object Object],600,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/PgJYkJ6GiggTggtZI-8Scg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=PgJYkJ6GiggTggtZI-8Scg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=V2LzSKgfyzY07U1DRGzfmw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=V2LzSKgfyzY07U1DRGzfmw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=V2LzSKgfyzY07U1DRGzfmw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Kateryna G.,https://www.yelp.com/following_user/remove?dst_user_id=V2LzSKgfyzY07U1DRGzfmw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Kateryna G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/9/2015,,,"I like the people who work at this location, as they're always friendly. However, $4 for a decent 6oz  cappuccino is outrageous. You can find better coffee for cheaper elsewhere in the neighborhood.",2 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=PgJYkJ6GiggTggtZI-8Scg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,Elite ’18,https://www.yelp.com/elite,,2,
https://www.yelp.com/user_details?userid=UVvP6Ipy_yrIOQ2oNjB9ag,https://s3-media4.fl.yelpcdn.com/photo/BrZCrPfCgLilZ_46pUMswg/60s.jpg,Carmen C.,"Chicago, IL",friends,7,reviews,30,photos,[object Object],13,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/hX_Kxmu9TeO7l8Q1p7__SQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=hX_Kxmu9TeO7l8Q1p7__SQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=UVvP6Ipy_yrIOQ2oNjB9ag,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=UVvP6Ipy_yrIOQ2oNjB9ag&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=UVvP6Ipy_yrIOQ2oNjB9ag&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Carmen C.,https://www.yelp.com/following_user/remove?dst_user_id=UVvP6Ipy_yrIOQ2oNjB9ag&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Carmen C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/30/2016,,,Thanks to Matt for the awesome pick me up this morning! I'm here a few times a week and the coffee is always delicious and the faces always friendly. You guys just made a loyal customer today. Thank you!,Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=hX_Kxmu9TeO7l8Q1p7__SQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=K1krr_LNgs6O6xuulmdaiQ,https://s3-media1.fl.yelpcdn.com/photo/CbdePkp--Llz4V3mq2VBVg/60s.jpg,Kim S.,"Brooklyn, NY",friends,0,reviews,37,photos,[object Object],2,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/uXdU2hTRLuxqx7gKk1uhkA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=uXdU2hTRLuxqx7gKk1uhkA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=K1krr_LNgs6O6xuulmdaiQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=K1krr_LNgs6O6xuulmdaiQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=K1krr_LNgs6O6xuulmdaiQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Kim S.,https://www.yelp.com/following_user/remove?dst_user_id=K1krr_LNgs6O6xuulmdaiQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Kim S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/18/2016,,,"Coffee was decent though strong, cappucino was good. Vibe was a little standoff-ish, like trying too hard to be cool. Not a lot of seating and most of it was taken up by people camped out with computers. Overall, an ok experience but a bit over-hyped.",Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=uXdU2hTRLuxqx7gKk1uhkA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=97Q4xogLYmq39x6B7UZGxw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Miss C.,"Arlington, VA",friends,0,reviews,18,photos,[object Object],2,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/C3Q2gFq67NeFBzxg8rtgUQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=C3Q2gFq67NeFBzxg8rtgUQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=97Q4xogLYmq39x6B7UZGxw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=97Q4xogLYmq39x6B7UZGxw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=97Q4xogLYmq39x6B7UZGxw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Miss C.,https://www.yelp.com/following_user/remove?dst_user_id=97Q4xogLYmq39x6B7UZGxw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Miss C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/1/2016,,,"Top notch coffee, friendly baristas and an urban atmosphere. The pastries (had the croissant) were excellent as well. Flaky with generous fillings. TIP: If you buy a bag of coffee, they knock $3 off your cup of coffee. Whole Foods also sells Intellgentsia coffee, but the shop has more variety.",Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=C3Q2gFq67NeFBzxg8rtgUQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=Fhza6PmqqaE2U6jnzHlzVg,https://s3-media4.fl.yelpcdn.com/photo/yY_4Cn58d3OSRwSwrKgP8g/60s.jpg,Jon S.,"Chicago, IL",friends,83,reviews,25,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/0xNuwfzr90VVSKkntrGHHQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=0xNuwfzr90VVSKkntrGHHQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=Fhza6PmqqaE2U6jnzHlzVg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Fhza6PmqqaE2U6jnzHlzVg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=Fhza6PmqqaE2U6jnzHlzVg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Jon S.,https://www.yelp.com/following_user/remove?dst_user_id=Fhza6PmqqaE2U6jnzHlzVg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Jon S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/7/2016,,,Some of the best chai lattes in Chicago. My only wish is that they had a cinnamon shaker to add some on the top of the foam. Other than that perfect. Great pastries and rad seating.,Was this review …?,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=0xNuwfzr90VVSKkntrGHHQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,,
https://www.yelp.com/user_details?userid=TEMnucuDyTUSUY5_3DQbhQ,https://s3-media1.fl.yelpcdn.com/photo/KqeM9efkLb0p918VV3ZwmQ/60s.jpg,Beth M.,"Iowa City, IA",friends,234,reviews,23,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/W7RhiNl0E_mujId_5n-6Vw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=W7RhiNl0E_mujId_5n-6Vw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40&user_id=TEMnucuDyTUSUY5_3DQbhQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=TEMnucuDyTUSUY5_3DQbhQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=TEMnucuDyTUSUY5_3DQbhQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Follow Beth M.,https://www.yelp.com/following_user/remove?dst_user_id=TEMnucuDyTUSUY5_3DQbhQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=40,Stop following Beth M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/7/2015,,,I stopped here after a night shift to pick up coffee beans for the next few weeks. The staff was friendly and helped me pick the best option for me.  You apparently get a free coffee drink whenever you buy a bag! Since I didn't want caffeine at that point they made me a chocolate ganache hot cocoa.  To die for! I hadn't been to this location but have long been a fan of Intelligentsia- great stop!,3 people voted for this review,Useful,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=W7RhiNl0E_mujId_5n-6Vw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D40,Report review,,,,2,2
