js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,photo-box-img src 2,biz-shim href,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,count,count 2,review-tags_item,icon_svg href 14,count 3
https://www.yelp.com/user_details?userid=aB7TSaJGo8g9bflxxygqEA,https://s3-media1.fl.yelpcdn.com/photo/b1vSZwNQ2gxOOrBBBJqL8Q/60s.jpg,Sarah G.,"Chicago, IL",friends,84,reviews,46,photos,[object Object],5,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/4ACGKvDfqzdBzEVdb_xsOg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=4ACGKvDfqzdBzEVdb_xsOg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fosq%3Dcafe&user_id=aB7TSaJGo8g9bflxxygqEA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=aB7TSaJGo8g9bflxxygqEA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fosq%3Dcafe,Send message,https://www.yelp.com/following_user/add?dst_user_id=aB7TSaJGo8g9bflxxygqEA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?osq=cafe,Follow Sarah G.,https://www.yelp.com/following_user/remove?dst_user_id=aB7TSaJGo8g9bflxxygqEA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?osq=cafe,Stop following Sarah G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/4/2017,"Cute place, friendly staff, good food, wifi, and outdoor seating. I love that you can satisfy most cravings here - they have delicious coffee, bagels, donuts, and ice cream. Yum!",,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=4ACGKvDfqzdBzEVdb_xsOg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fosq%3Dcafe,Report review,1,,,,
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=0860iMnEJ_DtFBMH2OlNDQ,https://s3-media2.fl.yelpcdn.com/photo/3a9J-9SvBQKbAU0BmiHc0A/60s.jpg,Christina A.,"Chicago, IL",friends,66,reviews,9,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/6Nps4v5JJko7RyNfeC0Wtw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=6Nps4v5JJko7RyNfeC0Wtw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=0860iMnEJ_DtFBMH2OlNDQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=0860iMnEJ_DtFBMH2OlNDQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=0860iMnEJ_DtFBMH2OlNDQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Christina A.,https://www.yelp.com/following_user/remove?dst_user_id=0860iMnEJ_DtFBMH2OlNDQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Christina A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/9/2017,This place is so good! I've been here twice and both times had a great experience. Staff is super friendly and the coffee/ drinks are SO GOOD! Their baked goods are tasty. I tried the virgin mudslide shake (has espresso) and it literally gave me life. I'll definitely be coming back for more!,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=6Nps4v5JJko7RyNfeC0Wtw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,,,
https://www.yelp.com/user_details?userid=6S8EPXq495KnaNk87W0vzQ,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Mars T.,"Chicago, IL",friends,11,reviews,30,photos,[object Object],17,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/f31rBteFT-zDcOBIe12PbQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=f31rBteFT-zDcOBIe12PbQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=6S8EPXq495KnaNk87W0vzQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6S8EPXq495KnaNk87W0vzQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=6S8EPXq495KnaNk87W0vzQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Mars T.,https://www.yelp.com/following_user/remove?dst_user_id=6S8EPXq495KnaNk87W0vzQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Mars T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/28/2017,"Charmers is lovely and very cozy! As soon as you enter you are greeted with a smile and you can feel it's genuine. Their coffee is amazing, although they don't carry medium roast, they accommodate a mixture of both dark and light roast coffee. Their pastries are fresh and also they sometimes sell a day old pastries for the low and they still taste delicious! Charmers also have a ""print with me"" as low as 19cents per print. :) All in all, charmers has a lot more to offer rather than what i just typed. Check it out yo' self!",https://s3-media3.fl.yelpcdn.com/bphoto/1wSDguN7vLR_WLrpdgYoHQ/348s.jpg,https://www.yelp.com/biz_photos/charmers-cafe-chicago-4?reviewid=f31rBteFT-zDcOBIe12PbQ&select=1wSDguN7vLR_WLrpdgYoHQ,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=f31rBteFT-zDcOBIe12PbQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,2,1,3 check-ins,[object Object],2
https://www.yelp.com/user_details?userid=9uElz9rKQN1NyiTUdXiwPQ,https://s3-media4.fl.yelpcdn.com/photo/S6eDHUNlFH0pDo9vEBsFfg/60s.jpg,Itoji K.,"Albany Park, Chicago, IL",friend,1,reviews,58,photos,[object Object],14,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/GQEjF3wOra-edRUvshc0Vw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=GQEjF3wOra-edRUvshc0Vw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=9uElz9rKQN1NyiTUdXiwPQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9uElz9rKQN1NyiTUdXiwPQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=9uElz9rKQN1NyiTUdXiwPQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Itoji K.,https://www.yelp.com/following_user/remove?dst_user_id=9uElz9rKQN1NyiTUdXiwPQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Itoji K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/13/2017,My daughter and I stopped by for a quick bite. She had a soup and a sandwich and I only had a coffee.I definitely loved the ambiance (hippy/hobo?) and I would stop by if I were in the area.I noticed there was a communal printer (with pay) and thought it was a very nice and smart idea given lots of people spend time in cafes.,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=GQEjF3wOra-edRUvshc0Vw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,1 check-in,[object Object],
https://www.yelp.com/user_details?userid=MC1Hf3P0k7Tu9ud01Slfzw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Scott A.,"Chicago, IL",friends,0,reviews,3,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/WoJ_pQBu1QnFfLAzT9ETvg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WoJ_pQBu1QnFfLAzT9ETvg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=MC1Hf3P0k7Tu9ud01Slfzw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=MC1Hf3P0k7Tu9ud01Slfzw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=MC1Hf3P0k7Tu9ud01Slfzw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Scott A.,https://www.yelp.com/following_user/remove?dst_user_id=MC1Hf3P0k7Tu9ud01Slfzw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Scott A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/11/2018,Nice addition to this neighborhood.  Could use more seating on an inside weather Sunday but otherwise lovely!,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=WoJ_pQBu1QnFfLAzT9ETvg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,,,
https://www.yelp.com/user_details?userid=4CTXmKQi-l3TfbmOudp6iQ,https://s3-media2.fl.yelpcdn.com/photo/MEllpogHeIxIPTZLETt2wA/60s.jpg,Jessi B.,"Rogers Park, Chicago, IL",friends,154,reviews,44,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/SwZjvuI7GyJ4DaAJE7vP7g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SwZjvuI7GyJ4DaAJE7vP7g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=4CTXmKQi-l3TfbmOudp6iQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4CTXmKQi-l3TfbmOudp6iQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=4CTXmKQi-l3TfbmOudp6iQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Jessi B.,https://www.yelp.com/following_user/remove?dst_user_id=4CTXmKQi-l3TfbmOudp6iQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Jessi B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/2/2017,"Great place to have coffee date or knitting group with friends. Excellent location, free wifi, outdoor seating and a few blocks from the lake. It's easy to get to (Jarvis red line stop). Great baked items and paninis. In the winter they have a wonderful ""s'mores hot chocolate.""  They also have a loyalty program and periodically host events. Great neighborhood spot.",,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=SwZjvuI7GyJ4DaAJE7vP7g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,,,1
https://www.yelp.com/user_details?userid=cL9kOpmXXWaQ5MBsnf0uKw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Lindsey N.,"Chicago, IL",friends,9,reviews,14,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/3FwUOuhF8YkCwgQgOkQxFQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=3FwUOuhF8YkCwgQgOkQxFQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=cL9kOpmXXWaQ5MBsnf0uKw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=cL9kOpmXXWaQ5MBsnf0uKw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=cL9kOpmXXWaQ5MBsnf0uKw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Lindsey N.,https://www.yelp.com/following_user/remove?dst_user_id=cL9kOpmXXWaQ5MBsnf0uKw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Lindsey N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/10/2018,"This is a wonderful little cafe in ""no-man's land"" (my nickname for Rogers Park) that has potential. There is no competition nearby (the only Starbucks is located inside Jewel and is filled with very sad, down-and-out people) and street parking is easy and free in the neighborhood, so it's disappointing​ that Charmers closes at 3 pm. Every time we'd like to go there it seems​ to be near closing time. The seating is creative and comfortable and the coffee drinks are delicious​. The desserts are ​ minimal and​ the cafe often runs out, presumably because the owner doesn't want to stock up since it closes early. The staff is friendly and relaxed unlike the frenetic pace at a Starbucks. The cafe also gives amateur​ singers a chance to perform, which is a kind thing to do for them. Perhaps being in Rogers Park holds back the owners from turning this into a highly popular cafe.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=3FwUOuhF8YkCwgQgOkQxFQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,,,
https://www.yelp.com/user_details?userid=qHFXz-tmgATtqsXu1_oSDQ,https://s3-media3.fl.yelpcdn.com/photo/5HHJmOkoA8GA6vekCw85OA/60s.jpg,Brandon L.,"Chicago, IL",friends,14,reviews,2,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/NjN5gI-XO6fY8d1GrRLSvA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=NjN5gI-XO6fY8d1GrRLSvA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=qHFXz-tmgATtqsXu1_oSDQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=qHFXz-tmgATtqsXu1_oSDQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=qHFXz-tmgATtqsXu1_oSDQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Brandon L.,https://www.yelp.com/following_user/remove?dst_user_id=qHFXz-tmgATtqsXu1_oSDQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Brandon L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/21/2016,WELCOME BAAAAAAACK!!!!Now we don't have the sammies back yet...but hot diggity dang METROPOLIS is back in the neighborhood!!!!Love the new set up!  Its like the original Charmers went to college and came back with a degree in philosophy!!!LOVE IT!!!!,,,6 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=NjN5gI-XO6fY8d1GrRLSvA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,3,4,,,2
https://www.yelp.com/user_details?userid=f4k1MUGmRLFuSJ3nxug1Jg,https://s3-media4.fl.yelpcdn.com/photo/5XsDUGOQtNVN9t_tb-3t3w/60s.jpg,Torrey D.,"Indio, CA",friends,110,reviews,20,photos,[object Object],42,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/mMmvBItSvSdSVWFlfoOhhw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=mMmvBItSvSdSVWFlfoOhhw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=f4k1MUGmRLFuSJ3nxug1Jg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=f4k1MUGmRLFuSJ3nxug1Jg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=f4k1MUGmRLFuSJ3nxug1Jg&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Torrey D.,https://www.yelp.com/following_user/remove?dst_user_id=f4k1MUGmRLFuSJ3nxug1Jg&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Torrey D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/1/2016,"This place is great! Everyone there was super outgoing and friendly, everythings reasonably priced, I loved the baked good I got with my coffee, they have a wonderful pastry selection, not like that frozen crap from Starbucks. I would also like to point out that they have lots of seating including three swinging chairs that was probably my favorite thing about the place I could sit on that swing sipping my coffee looking out the window all day long!",https://s3-media3.fl.yelpcdn.com/bphoto/cwc0yXd4ulxDNJ3jLEvCEA/348s.jpg,https://www.yelp.com/biz_photos/charmers-cafe-chicago-4?reviewid=mMmvBItSvSdSVWFlfoOhhw&select=cwc0yXd4ulxDNJ3jLEvCEA,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=mMmvBItSvSdSVWFlfoOhhw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,1,1 check-in,[object Object],1
https://www.yelp.com/user_details?userid=RX8iMplCZTpfxDXdEmcvxg,https://s3-media3.fl.yelpcdn.com/photo/WsWUlqjE3FHAub-lDU4hqg/60s.jpg,Keri K.,"Chicago, IL",friends,85,reviews,5,photos,[object Object],3,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/vsNrFMw6cVwlcFwPUqG3eA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=vsNrFMw6cVwlcFwPUqG3eA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=RX8iMplCZTpfxDXdEmcvxg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=RX8iMplCZTpfxDXdEmcvxg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=RX8iMplCZTpfxDXdEmcvxg&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Keri K.,https://www.yelp.com/following_user/remove?dst_user_id=RX8iMplCZTpfxDXdEmcvxg&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Keri K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/15/2016,"Yum!! I  Charmers!!! Friendly neighborhood joint with finest coffees. And now, bagel sandwiches!!!",https://s3-media4.fl.yelpcdn.com/bphoto/mTiCH7XbD5szMd3we7wMAQ/168s.jpg,https://www.yelp.com/biz_photos/charmers-cafe-chicago-4?reviewid=vsNrFMw6cVwlcFwPUqG3eA&select=mTiCH7XbD5szMd3we7wMAQ,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=vsNrFMw6cVwlcFwPUqG3eA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,4 check-ins,[object Object],1
https://www.yelp.com/user_details?userid=kKT2xop-Q-mzqPZWoenoNA,https://s3-media2.fl.yelpcdn.com/photo/nujJQHHcdXniEOzBM4pnrQ/60s.jpg,veronica w.,"Chicago, IL",friends,2,reviews,9,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/3Qo33Ctuw_nN_CUjBSPrDg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=3Qo33Ctuw_nN_CUjBSPrDg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=kKT2xop-Q-mzqPZWoenoNA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=kKT2xop-Q-mzqPZWoenoNA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=kKT2xop-Q-mzqPZWoenoNA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow veronica w.,https://www.yelp.com/following_user/remove?dst_user_id=kKT2xop-Q-mzqPZWoenoNA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following veronica w.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/7/2016,"How lucky am I?  I can stroll down the block to a lovely cafe as charming as its name. Better yet, they serve Metropolis Coffee!  Every time I enter this establishment, I am greeted with a warm and friendly smile, as well as thoughtful, detail-oriented service.  The space is beautiful and it most assuredly adds to the collection of businesses on Jarvis Square.  If you ride the redline...stop at Jarvis, go to Charmer's...sip on some espresso specialty drink, order some Homer's ice cream to go, and head directly east on Jarvis to the park and the beach (only two blocks away). It's a romantic little spot to enjoy a beautiful day.",,,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=3Qo33Ctuw_nN_CUjBSPrDg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,1,,,
