,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
36,saucy-porka-chicago-2,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.79538,-87.59696,(872) 244-3772,631.4670555463792,-qdK2hMa5uAo0n4eA9tWEw,https://s3-media3.fl.yelpcdn.com/bphoto/sVjUFOU_yeBw57k-W4n2Qg/o.jpg,False,1164 E 55th St,,,Chicago,US,"['1164 E 55th St', 'Chicago, IL 60615']",IL,60615,Saucy Porka,+18722443772,,4.5,27,"['delivery', 'pickup']",https://www.yelp.com/biz/saucy-porka-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
37,starbucks-chicago-122,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.7951605,-87.5972324,(773) 256-1930,633.5962628913442,1lHVis5d8vpd72vx0cjiOg,https://s3-media3.fl.yelpcdn.com/bphoto/JCbxQD5gAWZEsncZWCeS9A/o.jpg,False,1174 E 55th St,,,Chicago,US,"['1174 E 55th St', 'Chicago, IL 60615']",IL,60615,Starbucks,+17732561930,$,3.5,47,[],https://www.yelp.com/biz/starbucks-chicago-122?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
38,nickys-chinese-food-chicago,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",41.7998608,-87.5964596,(773) 324-5340,200.44248311920083,ziQJcHOMBaZoQO7KZVszmQ,https://s3-media1.fl.yelpcdn.com/bphoto/QgMXFd-Kbilu860Q_yyVHA/o.jpg,False,5231 S Woodlawn Ave,,,Chicago,US,"['5231 S Woodlawn Ave', 'Chicago, IL 60615']",IL,60615,Nicky's Chinese Food,+17733245340,$,1.5,127,[],https://www.yelp.com/biz/nickys-chinese-food-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
39,insomnia-cookies-chicago-6,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",41.794818,-87.5989647,(877) 632-6654,664.9429236053205,AGhT_vViie9jjmJ2own62A,https://s3-media4.fl.yelpcdn.com/bphoto/wdRquHfk-e6CfcA5nI_J3A/o.jpg,False,1105 E 55th St,,,Chicago,US,"['1105 E 55th St', 'Chicago, IL 60615']",IL,60615,Insomnia Cookies,+18776326654,$$,3.5,21,[],https://www.yelp.com/biz/insomnia-cookies-chicago-6?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
40,nichols-park-chicago,"[{'alias': 'parks', 'title': 'Parks'}]",41.7973878187005,-87.5942730903625,(312) 747-2703,521.8125152804525,38suUDAR0cnKATE1ReeEdw,https://s3-media3.fl.yelpcdn.com/bphoto/mjokYC8jIkFZU0ZqwvSrVw/o.jpg,False,1355 E 53rd St,,,Chicago,US,"['1355 E 53rd St', 'Chicago, IL 60615']",IL,60615,Nichols Park,+13127472703,,4.0,2,[],https://www.yelp.com/biz/nichols-park-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
41,chicago-park-district-chicago-62,"[{'alias': 'parks', 'title': 'Parks'}]",41.8043349,-87.5942524,(312) 747-6285,588.259173019977,aib8P9WpdIH1Q677yVt3gA,,False,1330 E 50th St,,,Chicago,US,"['1330 E 50th St', 'Chicago, IL 60615']",IL,60615,Chicago Park District,+13127476285,,3.0,1,[],https://www.yelp.com/biz/chicago-park-district-chicago-62?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
42,valois-chicago,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",41.7996023966401,-87.5883720218115,(773) 667-0647,373.5437961395446,BwkeC6JB_4fIVpth2VUyQA,https://s3-media4.fl.yelpcdn.com/bphoto/ixqwiM8wppkA5xeIeiTtbg/o.jpg,False,1518 E 53rd St,,,Chicago,US,"['1518 E 53rd St', 'Chicago, IL 60615']",IL,60615,Valois,+17736670647,$,4.0,513,[],https://www.yelp.com/biz/valois-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
43,cafe-53-chicago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'halal', 'title': 'Halal'}]",41.7993585664382,-87.5923947061704,(773) 493-1000,160.03635959541782,_SSK3MyOgE-dYsE4XUUbIQ,https://s3-media1.fl.yelpcdn.com/bphoto/-phGN8cwLM8TPTtSpLesbQ/o.jpg,False,1369 E 53rd St,,,Chicago,US,"['1369 E 53rd St', 'Chicago, IL 60615']",IL,60615,Cafe 53,+17734931000,$,4.0,160,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-53-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
44,rajun-cajun-chicago,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'indpak', 'title': 'Indian'}]",41.79923,-87.58935,(773) 955-1145,310.6209646942829,QNpzYilmA4KlBfaK7kJBLA,https://s3-media1.fl.yelpcdn.com/bphoto/O8-nasYvPuQHL3sTsrUQhQ/o.jpg,False,1459 E 53rd St,,,Chicago,US,"['1459 E 53rd St', 'Chicago, IL 60615']",IL,60615,Rajun Cajun,+17739551145,$,3.5,344,"['delivery', 'pickup']",https://www.yelp.com/biz/rajun-cajun-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
45,ja-grill-hyde-park-chicago,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",41.8004951,-87.588829,(773) 752-5375,328.5895367070251,oZGYGvUXX6Auul2d17xukg,https://s3-media1.fl.yelpcdn.com/bphoto/kq0V_yzvYL2zmihK8rUWcw/o.jpg,False,1510 E Harper Ct,,,Chicago,US,"['1510 E Harper Ct', 'Chicago, IL 60615']",IL,60615,Ja' Grill Hyde Park,+17737525375,$$,3.5,386,[],https://www.yelp.com/biz/ja-grill-hyde-park-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
46,chant-chicago,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'vegan', 'title': 'Vegan'}]",41.7994154258194,-87.588751312442,(773) 324-1999,351.4595273069865,OHpESNaT-NFohI9Mg1wA-A,https://s3-media1.fl.yelpcdn.com/bphoto/Vc-EYfyHZzIUZX2LiIbkXQ/o.jpg,False,1509 E 53rd St,,,Chicago,US,"['1509 E 53rd St', 'Chicago, IL 60615']",IL,60615,Chant,+17733241999,$$,3.5,405,"['delivery', 'pickup']",https://www.yelp.com/biz/chant-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
47,hyde-park-taco-station-chicago,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'steak', 'title': 'Steakhouses'}]",41.7993670155043,-87.591946527573,(773) 891-1118,166.61495817332658,VmcCXLp4_fzU7ewyEHlaJQ,https://s3-media3.fl.yelpcdn.com/bphoto/Fv0Dm_ngZn1ljD2f4twq9g/o.jpg,False,5300 S Dorchester Ave,,,Chicago,US,"['5300 S Dorchester Ave', 'Chicago, IL 60615']",IL,60615,Hyde Park Taco Station,+17738911118,$,3.5,179,"['delivery', 'pickup']",https://www.yelp.com/biz/hyde-park-taco-station-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
48,shinju-sushi-chicago,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",41.7992599,-87.59219,(773) 966-6669,177.32361761236214,d6943aTFNiGeJSApAddKLA,https://s3-media2.fl.yelpcdn.com/bphoto/xdX3WOWGnKfRhZ9Y6wY-jw/o.jpg,False,1375 E 53rd St,,,Chicago,US,"['1375 E 53rd St', 'Chicago, IL 60615']",IL,60615,Shinju Sushi,+17739666669,$$,3.0,264,"['delivery', 'pickup']",https://www.yelp.com/biz/shinju-sushi-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
49,native-foods-cafe-chicago-6,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",41.800402,-87.58823,(773) 241-7800,362.19224921924973,eEoF6A-5KX5RoAu5Tjo3XA,https://s3-media2.fl.yelpcdn.com/bphoto/2H6_q5gvQXEGNt8CZUGdZw/o.jpg,False,1518 East Harper Ct,,,Chicago,US,"['1518 East Harper Ct', 'Chicago, IL 60615']",IL,60615,Native Foods Cafe,+17732417800,$$,3.5,225,"['delivery', 'pickup']",https://www.yelp.com/biz/native-foods-cafe-chicago-6?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
50,pizza-capri-chicago-3,"[{'alias': 'pizza', 'title': 'Pizza'}]",41.7993202209473,-87.588737487793,(773) 324-7777,359.0532243504658,laeCW7yUmDL9OAxToutgNw,https://s3-media2.fl.yelpcdn.com/bphoto/x8skKcxPr_ZIyw-6zCZzqQ/o.jpg,False,1501 E 53rd St,,,Chicago,US,"['1501 E 53rd St', 'Chicago, IL 60615']",IL,60615,Pizza Capri,+17733247777,$$,3.5,337,"['delivery', 'pickup']",https://www.yelp.com/biz/pizza-capri-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
51,kilwins-chicago,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",41.8001588433981,-87.5891500711441,(773) 675-6731,292.8467774725261,EDiYLHRJbHE6l5w7376cDw,https://s3-media4.fl.yelpcdn.com/bphoto/dbR9jtKsrwmo2aM7jwdxAQ/o.jpg,False,5226 S Harper St,,,Chicago,US,"['5226 S Harper St', 'Chicago, IL 60615']",IL,60615,Kilwins,+17736756731,$$,3.5,116,[],https://www.yelp.com/biz/kilwins-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
52,uncle-joes-jerk-chicken-chicago-2,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",41.8022295,-87.589422,(773) 241-5550,305.86508238940365,5RrnBcu3vv7CDTcbKdaFQw,https://s3-media3.fl.yelpcdn.com/bphoto/dMVsV0mxJ653Z2qVzWsDzA/o.jpg,False,1461 E Hyde Park Blvd,,,Chicago,US,"['1461 E Hyde Park Blvd', 'Chicago, IL 60615']",IL,60615,Uncle Joe's Jerk Chicken,+17732415550,$$,3.5,191,[],https://www.yelp.com/biz/uncle-joes-jerk-chicken-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
53,giordanos-chicago-7,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",41.7991224756374,-87.590327937988,(773) 947-0200,262.56865145852015,k8XgN_4ipsLuy1PduNS-Ig,https://s3-media2.fl.yelpcdn.com/bphoto/lLa2FehUbdHtFJR9nB20bw/o.jpg,False,5311 S Blackstone Ave,,,Chicago,US,"['5311 S Blackstone Ave', 'Chicago, IL 60615']",IL,60615,Giordano's,+17739470200,$$,2.5,267,[],https://www.yelp.com/biz/giordanos-chicago-7?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
54,mellow-yellow-chicago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",41.799680738951,-87.588649199207,(773) 667-2000,347.5482858196842,doaUtjl6fjswBW3rZTRbvQ,https://s3-media2.fl.yelpcdn.com/bphoto/tB0qjkRzX9Cx84rOEsSSkA/o.jpg,False,1508 E 53rd St,,,Chicago,US,"['1508 E 53rd St', 'Chicago, IL 60615']",IL,60615,Mellow Yellow,+17736672000,$$,2.5,290,[],https://www.yelp.com/biz/mellow-yellow-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
55,nandos-peri-peri-chicago-29,"[{'alias': 'southafrican', 'title': 'South African'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'portuguese', 'title': 'Portuguese'}]",41.79922,-87.58992,(773) 675-5261,278.64945139974947,RR1-FHAc77YR_Jb6TARbHg,https://s3-media1.fl.yelpcdn.com/bphoto/uVfv4gssLP7aFama0QYAYA/o.jpg,False,1447 E 53rd St,,,Chicago,US,"['1447 E 53rd St', 'Chicago, IL 60615']",IL,60615,Nando's PERi-PERi,+17736755261,$$,3.5,117,[],https://www.yelp.com/biz/nandos-peri-peri-chicago-29?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
56,jolly-pumpkin-pizzeria-and-brewery-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.80044,-87.58876,(773) 643-8008,305.0286900311667,ieY70gYc1ZYogh9b9ZcT8Q,https://s3-media3.fl.yelpcdn.com/bphoto/BCgYVAmh2_-CR-Oa_s4u0Q/o.jpg,False,5215 S Harper Ave,,,Chicago,US,"['5215 S Harper Ave', 'Chicago, IL 60615']",IL,60615,Jolly Pumpkin Pizzeria & Brewery,+17736438008,$$,3.5,94,[],https://www.yelp.com/biz/jolly-pumpkin-pizzeria-and-brewery-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
57,porkchop-chicago-2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",41.8002681913942,-87.5887800486931,(773) 493-9333,319.34871177597415,-ZalNQGHG3S7Y93p36CJZQ,https://s3-media1.fl.yelpcdn.com/bphoto/xAPyrMFSaMvIq-a-wIYFOQ/o.jpg,False,1516 E Harper Ct,,,Chicago,US,"['1516 E Harper Ct', 'Chicago, IL 60615']",IL,60615,Porkchop,+17734939333,$$,2.5,349,"['delivery', 'pickup']",https://www.yelp.com/biz/porkchop-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
58,five-guys-chicago-10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",41.799688082794,-87.589517709715,(773) 363-6090,281.0677894384798,drrEXN9LGfc-52Kqabbirw,https://s3-media2.fl.yelpcdn.com/bphoto/I4TDheh-hcAvIUcj5RlmBw/o.jpg,False,1456 E 53rd Ave,,,Chicago,US,"['1456 E 53rd Ave', 'Chicago, IL 60615']",IL,60615,Five Guys,+17733636090,$$,3.5,80,[],https://www.yelp.com/biz/five-guys-chicago-10?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
59,bonjour-cafe-bakery-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",41.795394300857,-87.588288261354,(773) 241-5300,697.2072426794412,tu2c7kYA-EExZE9xYVUBvA,https://s3-media1.fl.yelpcdn.com/bphoto/i0gdtrg8_zpClMIC0k_phg/o.jpg,False,1550 E 55th St,,,Chicago,US,"['1550 E 55th St', 'Chicago, IL 60615']",IL,60615,Bonjour Cafe Bakery,+17732415300,$$,3.5,216,[],https://www.yelp.com/biz/bonjour-cafe-bakery-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
60,nathans-chicago-style-chicago,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",41.7996249,-87.5922875,(773) 288-5353,127.78052274973662,2ND7d_wXoBNSdgG--4SJxA,https://s3-media1.fl.yelpcdn.com/bphoto/hzVDbHZJxqosC24HX9NNkw/o.jpg,False,1372 E 53rd St,,,Chicago,US,"['1372 E 53rd St', 'Chicago, IL 60615']",IL,60615,Nathan's Chicago Style,+17732885353,$,3.0,58,"['delivery', 'pickup']",https://www.yelp.com/biz/nathans-chicago-style-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
61,etoo-modern-asian-cuisine-chicago-2,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",41.7993689,-87.5922029,(773) 891-2554,173.21343121407824,CZ1YcTkXZpEevU5aBzmEwg,https://s3-media2.fl.yelpcdn.com/bphoto/bSH1PcSgjl0_bVtCdOzImA/o.jpg,False,1373 E 53rd St,,,Chicago,US,"['1373 E 53rd St', 'Chicago, IL 60615']",IL,60615,Eto'o Modern Asian Cuisine,+17738912554,$$,3.5,37,"['delivery', 'pickup']",https://www.yelp.com/biz/etoo-modern-asian-cuisine-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
62,vanille-patisserie-chicago-11,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'macarons', 'title': 'Macarons'}]",41.7998519023844,-87.58806968159,(773) 868-4574,387.2531143352272,Po5oibHD29miueqjq0BMeQ,https://s3-media3.fl.yelpcdn.com/bphoto/d8oSisbmXBDUZY8WW4MtIw/o.jpg,False,5229 S Harper Ct,,,Chicago,US,"['5229 S Harper Ct', 'Chicago, IL 60615']",IL,60615,Vanille Patisserie,+17738684574,$$,4.5,15,[],https://www.yelp.com/biz/vanille-patisserie-chicago-11?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
63,red-snapper-fish-chicken-chicago,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",41.7997852989943,-87.5912056490779,(773) 241-6666,159.00782269545155,eaCoFepMz6VD2eJkU_AuZw,https://s3-media2.fl.yelpcdn.com/bphoto/R9uaKE8JCdwJxUlF-oiroA/o.jpg,False,1418 E 53rd St,,,Chicago,US,"['1418 E 53rd St', 'Chicago, IL 60615']",IL,60615,Red Snapper Fish Chicken,+17732416666,$$,3.5,38,['pickup'],https://www.yelp.com/biz/red-snapper-fish-chicken-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
64,la-petite-folie-chicago,"[{'alias': 'french', 'title': 'French'}]",41.7955854864573,-87.5886446066071,(773) 493-1394,664.0359283362517,pgRE_1OXaH1p4x9_aT3czQ,https://s3-media2.fl.yelpcdn.com/bphoto/BfXdfJTX35siLhuNVWca7g/o.jpg,False,1504 E 55th St,,,Chicago,US,"['1504 E 55th St', 'Chicago, IL 60615']",IL,60615,La Petite Folie,+17734931394,$$$,3.5,79,[],https://www.yelp.com/biz/la-petite-folie-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
65,boston-market-chicago-3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",41.7996582224253,-87.5905899222851,(773) 288-2600,206.83158156198238,ImciNXWvPZtlkEbo6AqdfA,https://s3-media2.fl.yelpcdn.com/bphoto/Sj4H6nHelwWEhDWjWQyS0g/o.jpg,False,1424 E 53rd St,,,Chicago,US,"['1424 E 53rd St', 'Chicago, IL 60615']",IL,60615,Boston Market,+17732882600,$,3.0,31,"['delivery', 'pickup']",https://www.yelp.com/biz/boston-market-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
66,potbelly-sandwich-shop-chicago-71,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",41.797133,-87.588225,(773) 493-0129,543.2715553443027,2tJ49WxdL0Yopcoo-c72Fw,https://s3-media1.fl.yelpcdn.com/bphoto/jXHZbvhfoPkL6zurDv4mZQ/o.jpg,False,5428 S Lake Park Ave,,,Chicago,US,"['5428 S Lake Park Ave', 'Chicago, IL 60615']",IL,60615,Potbelly Sandwich Shop,+17734930129,$,3.0,67,"['delivery', 'pickup']",https://www.yelp.com/biz/potbelly-sandwich-shop-chicago-71?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
67,starbucks-chicago-195,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.799741976118,-87.588947304993,(773) 324-1241,322.0400547172769,urZt9uX3Y98oZgXfZRzaWw,https://s3-media3.fl.yelpcdn.com/bphoto/V1o6AKW8w-iebn9au0zb6A/o.jpg,False,1530 E 53rd St,,,Chicago,US,"['1530 E 53rd St', 'Chicago, IL 60615']",IL,60615,Starbucks,+17733241241,$$,3.0,41,[],https://www.yelp.com/biz/starbucks-chicago-195?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
68,dunkin-donuts-baskin-robbins-chicago-31,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.7996418,-87.5909098,(773) 288-5719,152.56683993168696,d-KJ3lLU1G16A9vnE--7yQ,https://s3-media2.fl.yelpcdn.com/bphoto/hyK0XknJ4f2xroD_Ss-U2w/o.jpg,False,1418 E 53rd St,Ste 5,,Chicago,US,"['1418 E 53rd St', 'Ste 5', 'Chicago, IL 60615']",IL,60615,Dunkin' Donuts / Baskin-Robbins,+17732885719,$,2.5,45,[],https://www.yelp.com/biz/dunkin-donuts-baskin-robbins-chicago-31?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
69,jimmy-johns-chicago-15,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",41.795120093377,-87.5882801995,(773) 241-5190,723.9497697529204,tgS1IwrpSGem3-Ngu0eApw,https://s3-media2.fl.yelpcdn.com/bphoto/ovBhL3uzmPeGFfSAZiurWw/o.jpg,False,1519 E 55th St,,,Chicago,US,"['1519 E 55th St', 'Chicago, IL 60615']",IL,60615,Jimmy John's,+17732415190,$,3.5,43,[],https://www.yelp.com/biz/jimmy-johns-chicago-15?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
70,papa-johns-pizza-chicago-19,"[{'alias': 'pizza', 'title': 'Pizza'}]",41.7996407,-87.5909119,(773) 752-7272,176.2293084905582,luO4rUoNWS8ajRJTefUW-w,https://s3-media4.fl.yelpcdn.com/bphoto/IFo4kJYNEQ4V1ZkufR79WA/o.jpg,False,1418 E 53rd St,,,Chicago,US,"['1418 E 53rd St', 'Chicago, IL 60615']",IL,60615,Papa John's Pizza,+17737527272,$$,2.0,48,"['delivery', 'pickup']",https://www.yelp.com/biz/papa-johns-pizza-chicago-19?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
71,subway-chicago-110,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",41.7998887398854,-87.5916185284915,(773) 288-8400,127.60135377687212,N0rr8sppbUgIlvSAcdcvuw,https://s3-media3.fl.yelpcdn.com/bphoto/iHExLnmL9jiDz2aoTxcKVA/o.jpg,False,1363 E 53rd St,,,Chicago,US,"['1363 E 53rd St', 'Chicago, IL 60615']",IL,60615,Subway,+17732888400,$,3.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-chicago-110?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
